SIP_ID,Date,rm_id,client_id,SIP_Status,SIP_Amount
SIP_003009,2026-04-10,RM_0037,CL_00468,Active,16548.46
SIP_004723,2026-05-29,RM_0054,CL_00816,Paused,9994.65
SIP_005831,2026-04-21,RM_0037,CL_00890,Paused,18275.66
SIP_005934,2026-05-21,RM_0060,CL_00247,Active,10022.47
SIP_004779,2026-05-09,RM_0027,CL_00710,Active,49214.49
SIP_000554,2026-06-12,RM_0053,CL_00131,Active,26792.13
SIP_004505,2026-06-13,RM_0015,CL_00748,Active,43378.96
SIP_000227,2026-05-30,RM_0009,CL_00339,Stopped,7313.3
SIP_001095,2026-06-05,RM_0028,CL_00776,Paused,45171.99
SIP_004243,2026-04-15,RM_0057,CL_00369,Paused,29449.33
SIP_001212,2026-05-18,RM_0045,CL_00570,Active,46321.54
SIP_004678,2026-05-01,RM_0052,CL_00467,Stopped,30948.78
SIP_004744,2026-05-09,RM_0002,CL_00618,Paused,45412.94
SIP_003415,2026-04-14,RM_0015,CL_00792,Active,18230.12
SIP_005799,2026-04-05,RM_0037,CL_00867,Active,7989.6
SIP_003475,2026-04-26,RM_0001,CL_00188,Active,22273.94
SIP_001369,2026-04-06,RM_0022,CL_00026,Active,20923.82
SIP_002394,2026-04-28,RM_0037,CL_00678,Stopped,5170.54
SIP_003998,2026-05-21,RM_0016,CL_00122,Stopped,34654.05
SIP_001418,2026-05-17,RM_0027,CL_00426,Active,14274.37
SIP_003226,2026-04-12,RM_0049,CL_00501,Paused,42525.43
SIP_005174,2026-04-28,RM_0039,CL_00412,Active,41600.66
SIP_003690,2026-06-02,RM_0021,CL_00103,Stopped,15487.11
SIP_004677,2026-05-10,RM_0049,CL_00531,Paused,9928.81
SIP_005721,2026-04-24,RM_0006,CL_00354,Paused,22894.39
SIP_004898,2026-06-16,RM_0058,CL_00574,Stopped,10010.61
SIP_000966,2026-06-14,RM_0049,CL_00764,Stopped,23046.86
SIP_004050,2026-05-28,RM_0017,CL_00486,Active,45657.85
SIP_004980,2026-05-12,RM_0016,CL_00478,Active,45300.48
SIP_000293,2026-05-28,RM_0037,CL_00476,Active,49487.83
SIP_002161,2026-04-14,RM_0002,CL_00241,Active,38949.62
SIP_002248,2026-05-04,RM_0004,CL_00168,Stopped,3833.35
SIP_001707,2026-06-30,RM_0004,CL_00887,Active,15206.29
SIP_004210,2026-04-17,RM_0033,CL_00869,Active,49443.72
SIP_000542,2026-05-07,RM_0001,CL_00051,Active,21974.82
SIP_005638,2026-05-02,RM_0001,CL_00051,Active,28311.18
SIP_003041,2026-06-09,RM_0049,CL_00531,Active,21954.47
SIP_001581,2026-05-02,RM_0010,CL_00129,Active,32910.41
SIP_003711,2026-04-21,RM_0049,CL_00766,Active,4854.84
SIP_003744,2026-05-24,RM_0010,CL_00697,Stopped,27141.21
SIP_001880,2026-07-04,RM_0039,CL_00487,Paused,10721.09
SIP_002584,2026-04-07,RM_0056,CL_00455,Active,11142.72
SIP_004847,2026-04-10,RM_0010,CL_00436,Paused,19051.98
SIP_002460,2026-06-28,RM_0039,CL_00529,Active,4304.27
SIP_002230,2026-04-30,RM_0004,CL_00861,Stopped,4854.6
SIP_005059,2026-06-01,RM_0004,CL_00239,Active,40856.16
SIP_003233,2026-06-11,RM_0006,CL_00456,Paused,41035.61
SIP_000186,2026-07-03,RM_0006,CL_00340,Active,6553.99
SIP_000733,2026-06-15,RM_0053,CL_00220,Active,4088.53
SIP_003063,2026-06-27,RM_0017,CL_00604,Active,8857.01
SIP_005674,2026-06-11,RM_0056,CL_00093,Active,32569.73
SIP_005998,2026-06-19,RM_0016,CL_00122,Paused,19392.59
SIP_003093,2026-07-02,RM_0027,CL_00503,Stopped,33047.16
SIP_002165,2026-05-23,RM_0043,CL_00902,Stopped,8705.96
SIP_001789,2026-06-14,RM_0002,CL_00479,Active,48783.86
SIP_002147,2026-05-16,RM_0033,CL_00002,Paused,24002.15
SIP_003974,2026-05-23,RM_0033,CL_00843,Active,41062.87
SIP_004369,2026-06-05,RM_0028,CL_00165,Active,40687.66
SIP_000303,2026-05-27,RM_0058,CL_00543,Stopped,39370.97
SIP_004946,2026-05-16,RM_0002,CL_00433,Paused,39161.16
SIP_001685,2026-06-23,RM_0028,CL_00179,Active,42475.3
SIP_005627,2026-05-20,RM_0007,CL_00359,Paused,43362.78
SIP_005222,2026-05-18,RM_0041,CL_00507,Stopped,46334.56
SIP_005637,2026-06-24,RM_0028,CL_00106,Active,36872.45
SIP_002361,2026-04-13,RM_0028,CL_00062,Stopped,49135.67
SIP_003992,2026-04-16,RM_0009,CL_00250,Active,26930.11
SIP_000616,2026-05-01,RM_0041,CL_00613,Paused,30023.53
SIP_004821,2026-05-17,RM_0057,CL_00289,Active,42176.7
SIP_004879,2026-06-09,RM_0002,CL_00642,Stopped,30045.91
SIP_004544,2026-05-08,RM_0015,CL_00692,Active,34156.42
SIP_005248,2026-06-26,RM_0027,CL_00448,Paused,33212.66
SIP_002355,2026-04-24,RM_0037,CL_00113,Active,14341.84
SIP_003338,2026-05-16,RM_0022,CL_00580,Paused,22437.46
SIP_001993,2026-05-17,RM_0059,CL_00469,Paused,1759.6
SIP_001818,2026-04-12,RM_0039,CL_00771,Active,27336.17
SIP_002298,2026-05-22,RM_0033,CL_00747,Active,40886.82
SIP_000889,2026-04-20,RM_0021,CL_00300,Active,4163.61
SIP_002780,2026-06-25,RM_0010,CL_00189,Stopped,2080.44
SIP_005846,2026-04-30,RM_0028,CL_00765,Stopped,20205.56
SIP_001795,2026-06-30,RM_0027,CL_00484,Active,40208.53
SIP_001202,2026-04-12,RM_0059,CL_00208,Active,3429.46
SIP_005166,2026-06-01,RM_0043,CL_00172,Active,45793.42
SIP_000710,2026-06-27,RM_0028,CL_00533,Active,26869.68
SIP_001633,2026-05-29,RM_0016,CL_00734,Stopped,45481.16
SIP_004216,2026-06-17,RM_0043,CL_00306,Active,18285.32
SIP_002854,2026-05-02,RM_0008,CL_00323,Stopped,25329.51
SIP_003328,2026-04-11,RM_0041,CL_00860,Active,13421.05
SIP_002226,2026-06-20,RM_0033,CL_00367,Paused,22262.96
SIP_002175,2026-04-05,RM_0012,CL_00702,Active,6495.64
SIP_001440,2026-05-14,RM_0060,CL_00500,Stopped,16946.64
SIP_001144,2026-06-01,RM_0043,CL_00153,Active,40389.24
SIP_005819,2026-07-02,RM_0049,CL_00501,Paused,8630.5
SIP_002973,2026-04-09,RM_0010,CL_00119,Active,10722.73
SIP_000261,2026-05-30,RM_0049,CL_00894,Stopped,1577.69
SIP_003677,2026-04-24,RM_0004,CL_00560,Active,34946.55
SIP_001561,2026-06-07,RM_0006,CL_00395,Active,933.11
SIP_000188,2026-05-07,RM_0028,CL_00243,Active,42950.21
SIP_004912,2026-06-13,RM_0049,CL_00653,Active,49005.89
SIP_002127,2026-06-19,RM_0059,CL_00491,Paused,23289.4
SIP_000218,2026-04-10,RM_0041,CL_00324,Active,14092.88
SIP_000162,2026-04-21,RM_0039,CL_00623,Paused,8378.05
SIP_005131,2026-04-17,RM_0043,CL_00422,Active,49767.39
SIP_002013,2026-04-14,RM_0039,CL_00053,Active,33089.8
SIP_001491,2026-04-23,RM_0049,CL_00410,Stopped,3279.82
SIP_004513,2026-05-03,RM_0015,CL_00121,Active,24103.69
SIP_001824,2026-06-21,RM_0033,CL_00132,Stopped,41852.01
SIP_003090,2026-05-09,RM_0010,CL_00655,Stopped,14400.34
SIP_002560,2026-05-22,RM_0035,CL_00513,Active,7114.13
SIP_003370,2026-05-16,RM_0015,CL_00667,Active,39800.21
SIP_005696,2026-04-22,RM_0006,CL_00796,Active,31910.14
SIP_004874,2026-05-25,RM_0001,CL_00824,Paused,8280.78
SIP_004041,2026-04-08,RM_0039,CL_00598,Active,16760.31
SIP_002730,2026-06-22,RM_0049,CL_00136,Active,43448.21
SIP_001173,2026-06-18,RM_0004,CL_00483,Active,19115.47
SIP_002026,2026-07-02,RM_0004,CL_00418,Active,8315.05
SIP_002769,2026-04-08,RM_0040,CL_00571,Active,39326.34
SIP_004445,2026-05-06,RM_0053,CL_00005,Active,16698.9
SIP_003480,2026-06-24,RM_0039,CL_00662,Active,47798.59
SIP_000423,2026-06-30,RM_0037,CL_00445,Paused,48926.33
SIP_004469,2026-06-19,RM_0059,CL_00491,Active,31518.68
SIP_000951,2026-05-29,RM_0015,CL_00813,Active,12208.2
SIP_000144,2026-05-24,RM_0002,CL_00398,Stopped,29591.27
SIP_005454,2026-06-19,RM_0043,CL_00400,Stopped,26984.12
SIP_001322,2026-04-28,RM_0043,CL_00240,Active,8152.54
SIP_000997,2026-04-25,RM_0033,CL_00784,Active,44085.85
SIP_001272,2026-06-21,RM_0015,CL_00792,Active,39880.41
SIP_004854,2026-06-09,RM_0027,CL_00710,Active,14970.84
SIP_002542,2026-05-01,RM_0059,CL_00299,Paused,44297.32
SIP_000215,2026-05-04,RM_0006,CL_00472,Paused,16799.76
SIP_005829,2026-04-22,RM_0027,CL_00842,Stopped,21807.04
SIP_003066,2026-05-03,RM_0001,CL_00390,Active,47711.6
SIP_000448,2026-06-30,RM_0037,CL_00785,Paused,49214.5
SIP_004061,2026-05-28,RM_0058,CL_00021,Paused,7997.02
SIP_002998,2026-05-30,RM_0010,CL_00141,,31379.98
SIP_005428,2026-04-09,RM_0002,CL_00241,Active,5932.11
SIP_001912,2026-06-26,RM_0002,CL_00534,Stopped,49049.99
SIP_003529,2026-05-07,RM_0017,CL_00751,Active,32789.5
SIP_003936,2026-07-01,RM_0016,CL_00560,Paused,10762.69
SIP_003130,2026-06-14,RM_0043,CL_00306,Active,24533.07
SIP_005900,2026-06-02,RM_0041,CL_00507,Stopped,16019.2
SIP_004170,2026-04-07,RM_0022,CL_00811,Stopped,42175.53
SIP_003110,2026-04-19,RM_0002,CL_00565,Active,15086.3
SIP_002451,2026-06-10,RM_0039,CL_00568,Stopped,22601.83
SIP_002571,2026-04-07,RM_0028,CL_00776,Paused,49187.35
SIP_001436,2026-04-15,RM_0001,CL_00004,Stopped,16510.54
SIP_004200,2026-06-09,RM_0007,CL_00897,Paused,46657.19
SIP_002683,2026-06-10,RM_0033,CL_00612,Active,9214.52
SIP_002319,2026-07-04,RM_0022,CL_00276,Active,16268.61
SIP_000133,2026-06-12,RM_0041,CL_00150,Paused,17275.2
SIP_000382,2026-04-24,RM_0041,CL_00169,Active,32728.51
SIP_002411,2026-06-19,RM_0058,CL_00800,Active,8976.91
SIP_002224,2026-05-18,RM_0041,CL_00324,Stopped,33290.37
SIP_001412,2026-04-05,RM_0022,CL_00811,Active,28334.43
SIP_004866,2026-05-15,RM_0037,CL_00414,Paused,33872.26
SIP_001645,2026-05-26,RM_0049,CL_00883,Active,39228.56
SIP_002922,2026-05-12,RM_0017,CL_00759,Active,38002.82
SIP_002232,2026-05-08,RM_0002,CL_00534,Active,47009.18
SIP_004196,2026-05-05,RM_0015,CL_00720,Active,18338.68
SIP_003869,2026-04-26,RM_0006,CL_00553,Active,33676.71
SIP_001613,2026-07-02,RM_0067,CL_00700,Stopped,27343.13
SIP_004891,2026-05-28,RM_0008,CL_00493,Active,42163.07
SIP_001543,2026-06-23,RM_0002,CL_00327,Active,43260.22
SIP_003591,2026-04-23,RM_0059,CL_00491,Stopped,34967.99
SIP_002803,2026-04-27,RM_0043,CL_00432,Active,23892.03
SIP_002490,2026-05-30,RM_0009,CL_00339,Paused,5001.29
SIP_002573,2026-06-27,RM_0028,CL_00325,Active,37911.28
SIP_003259,2026-06-01,RM_0044,CL_00714,Paused,30522.27
SIP_000499,2026-06-01,RM_0010,CL_00805,Paused,3489.28
SIP_005760,2026-06-02,RM_0002,CL_00494,Active,48944.06
SIP_004810,2026-07-04,RM_0002,CL_00565,Active,42059.36
SIP_000425,2026-05-14,RM_0021,CL_00127,Stopped,48419.35
SIP_001263,2026-06-23,RM_0053,CL_00220,Stopped,44508.07
SIP_005266,2026-05-30,RM_0022,CL_00535,Active,19011.04
SIP_002318,2026-06-25,RM_0053,CL_00557,Paused,1235.66
SIP_005562,2026-05-27,RM_0033,CL_00071,Stopped,41126.81
SIP_001317,2026-05-28,RM_0060,CL_00439,Active,49186.15
SIP_004155,2026-04-22,RM_0002,CL_00082,Active,6185.5
SIP_002804,2026-05-25,RM_0001,CL_00459,Active,11697.02
SIP_000354,2026-05-14,RM_0002,CL_00457,Active,31201.1
SIP_003310,2026-04-27,RM_0056,CL_00179,Paused,45232.94
SIP_004594,2026-05-22,RM_0052,CL_00845,Active,39870.84
SIP_004187,2026-06-16,RM_0060,CL_00344,Active,6517.44
SIP_004516,2026-06-15,RM_0058,CL_00574,Active,19059.24
SIP_002789,2026-06-19,RM_0002,CL_00177,Stopped,49804.17
SIP_001139,2026-05-07,RM_0033,CL_00701,Active,37236.9
SIP_000893,2026-04-07,RM_0031,CL_00654,,44254.64
SIP_001204,2026-05-12,RM_0044,CL_00187,Paused,42082.96
SIP_003399,2026-05-14,RM_0058,CL_00124,Stopped,44989.23
SIP_004910,2026-05-17,RM_0011,CL_00737,Paused,47278.94
SIP_000812,2026-04-11,RM_0002,CL_00316,Active,49654.82
SIP_005316,2026-04-13,RM_0057,CL_00073,Paused,28965.17
SIP_002297,2026-05-12,RM_0043,CL_00781,Paused,15857.52
SIP_000861,2026-06-22,RM_0028,CL_00264,Paused,7849.84
SIP_001764,2026-05-23,RM_0027,CL_00502,Paused,35878.22
SIP_004524,2026-05-31,RM_0027,CL_00484,Active,21129.09
SIP_002575,2026-04-12,RM_0059,CL_00491,Stopped,13256.45
SIP_000798,2026-05-23,RM_0027,CL_00110,Active,26534.05
SIP_002408,2026-06-10,RM_0041,CL_00589,Stopped,9702.97
SIP_000336,2026-05-09,RM_0008,CL_00323,Active,29429.48
SIP_004449,2026-05-19,RM_0001,CL_00283,Active,38196.6
SIP_004860,2026-06-08,RM_0004,CL_00142,Stopped,36963.97
SIP_001540,2026-06-23,RM_0028,CL_00100,Active,49694.34
SIP_003294,2026-04-23,RM_0004,CL_00921,,1336.31
SIP_005620,2026-04-27,RM_0027,CL_00484,Stopped,37755.5
SIP_004955,2026-06-18,RM_0033,CL_00259,Active,33346.81
SIP_002531,2026-06-19,RM_0022,CL_00811,Active,23225.13
SIP_001137,2026-04-17,RM_0059,CL_00469,Active,25513.03
SIP_002668,2026-05-17,RM_0041,CL_00507,Paused,40219.04
SIP_005039,2026-05-05,RM_0010,CL_00625,Active,18208.02
SIP_000816,2026-05-04,RM_0016,CL_00478,Paused,47798.82
SIP_000320,2026-06-28,RM_0058,CL_00466,Active,39587.05
SIP_001168,2026-07-02,RM_0037,CL_00695,Active,37567.27
SIP_000244,2026-05-14,RM_0001,CL_00463,Active,43009.88
SIP_001856,2026-06-27,RM_0037,CL_00445,Active,30368.79
SIP_003897,2026-04-20,RM_0041,CL_00507,Active,31567.62
SIP_002192,2026-04-16,RM_0041,CL_00337,Paused,8539.66
SIP_000430,2026-05-25,RM_0028,CL_00032,Active,8566.13
SIP_000867,2026-05-29,RM_0015,CL_00748,Active,42122.94
SIP_004694,2026-04-12,RM_0054,CL_00139,Stopped,11477.95
SIP_003077,2026-06-27,RM_0028,CL_00680,Stopped,21899.11
SIP_004049,2026-06-29,RM_0028,CL_00832,Stopped,18965.99
SIP_001127,2026-06-08,RM_0039,CL_00547,Stopped,20715.37
SIP_001429,2026-06-19,RM_0008,CL_00743,Stopped,14109.18
SIP_004890,2026-04-15,RM_0016,CL_00478,Stopped,23791.1
SIP_001178,2026-05-06,RM_0012,CL_00225,Stopped,36915.49
SIP_005426,2026-04-28,RM_0027,CL_00286,Active,2588.02
SIP_002280,2026-06-16,RM_0008,CL_00019,Paused,26061.95
SIP_001595,2026-05-20,RM_0043,CL_00328,Stopped,2304.74
SIP_004808,2026-04-23,RM_0049,CL_00211,Active,12457.02
SIP_002878,2026-06-04,RM_0004,CL_00377,Paused,9573.92
SIP_003736,2026-04-10,RM_0033,CL_00745,Paused,2054.05
SIP_000974,2026-05-30,RM_0027,CL_00556,Stopped,34884.94
SIP_002191,2026-04-11,RM_0058,CL_00473,Active,4879.66
SIP_004691,2026-06-06,RM_0004,CL_00550,Active,21772.52
SIP_001198,2026-04-30,RM_0001,CL_00330,Stopped,2708.52
SIP_000944,2026-06-02,RM_0002,CL_00376,Active,13884.57
SIP_001066,2026-06-23,RM_0006,CL_00730,Stopped,29890.12
SIP_000493,2026-05-02,RM_0028,CL_00605,Stopped,10089.89
SIP_002025,2026-04-28,RM_0044,CL_00900,Active,12756.29
SIP_001076,2026-04-23,RM_0054,CL_00257,Active,37451.97
SIP_003347,2026-05-12,RM_0004,CL_00837,Active,47171.66
SIP_003542,2026-04-09,RM_0015,CL_00621,Paused,7013.15
SIP_004831,2026-07-04,RM_0008,CL_00019,Active,30359.42
SIP_002359,2026-06-29,RM_0041,CL_00617,Active,10217.07
SIP_003960,2026-04-13,RM_0033,CL_00540,Active,44916.7
SIP_001893,2026-05-10,RM_0057,CL_00073,Active,27705.54
SIP_005960,2026-05-13,RM_0067,CL_00186,Stopped,21489.26
SIP_001535,2026-05-19,RM_0049,CL_00508,Active,37664.22
SIP_001335,2026-06-23,RM_0045,CL_00312,Paused,30362.25
SIP_000947,2026-05-10,RM_0039,CL_00717,,11208.38
SIP_000531,2026-06-25,RM_0006,CL_00078,Stopped,27567.38
SIP_002448,2026-05-25,RM_0002,CL_00433,Active,32838.05
SIP_000537,2026-06-28,RM_0017,CL_00707,Active,17887.2
SIP_003731,2026-05-02,RM_0053,CL_00431,Active,45801.9
SIP_004930,2026-04-30,RM_0022,CL_00188,Paused,2793.2
SIP_002086,2026-07-02,RM_0001,CL_00650,Active,27631.12
SIP_003487,2026-07-03,RM_0006,CL_00206,Paused,46476.04
SIP_002474,2026-06-04,RM_0031,CL_00320,Paused,35427.29
SIP_005652,2026-05-27,RM_0039,CL_00786,Active,35190.35
SIP_004125,2026-04-24,RM_0045,CL_00779,Active,18995.4
SIP_004892,2026-05-30,RM_0049,CL_00214,Active,44640.42
SIP_001058,2026-06-19,RM_0004,CL_00142,Active,19107.28
SIP_003450,2026-04-22,RM_0006,CL_00354,Paused,7615.57
SIP_002315,2026-05-06,RM_0053,CL_00592,Stopped,29592.74
SIP_001898,2026-07-03,RM_0001,CL_00459,Paused,37855.88
SIP_000876,2026-05-14,RM_0001,CL_00278,Paused,41385.92
SIP_002145,2026-05-28,RM_0041,CL_00397,Active,16422.45
SIP_001582,2026-04-14,RM_0033,CL_00701,Paused,10778.19
SIP_001086,2026-05-11,RM_0053,CL_00633,Stopped,16988.22
SIP_000156,2026-05-30,RM_0027,CL_00331,Active,24359.85
SIP_001798,2026-06-01,RM_0027,CL_00484,Active,40502.56
SIP_004137,2026-04-21,RM_0016,CL_00654,Paused,19555.49
SIP_003558,2026-06-21,RM_0041,CL_00420,Active,20558.6
SIP_004510,2026-04-29,RM_0039,CL_00717,Active,29721.09
SIP_001389,2026-05-23,RM_0040,CL_00274,Active,15773.8
SIP_004362,2026-05-31,RM_0006,CL_00520,Paused,38862.18
SIP_003002,2026-04-27,RM_0037,CL_00113,Active,29171.21
SIP_002743,2026-04-19,RM_0028,CL_00009,Paused,43303.81
SIP_003623,2026-04-21,RM_0015,CL_00155,Paused,20429.45
SIP_000958,2026-06-09,RM_0015,CL_00121,Stopped,8398.3
SIP_002510,2026-05-06,RM_0033,CL_00174,Active,24679.16
SIP_004387,2026-06-20,RM_0039,CL_00658,Active,32306.19
SIP_000894,2026-05-06,RM_0057,CL_00018,Paused,42230.89
SIP_003628,2026-05-17,RM_0022,CL_00413,Active,2196.05
SIP_002386,2026-05-14,RM_0043,CL_00648,Active,39937.71
SIP_002354,2026-06-20,RM_0039,CL_00461,Paused,15069.34
SIP_004578,2026-06-22,RM_0002,CL_00408,Active,29086.27
SIP_001532,2026-06-09,RM_0015,CL_00193,Active,35084.93
SIP_002218,2026-07-03,RM_0040,CL_00415,Active,8735.95
SIP_004221,2026-06-14,RM_0045,CL_00779,Stopped,10487.87
SIP_002342,2026-06-23,RM_0057,CL_00752,Active,10358.86
SIP_001972,2026-05-02,RM_0006,CL_00456,Active,9562.55
SIP_002851,2026-05-26,RM_0027,CL_00110,Stopped,7108.84
SIP_002262,2026-04-25,RM_0033,CL_00758,Active,11355.18
SIP_003005,2026-05-08,RM_0033,CL_00090,Active,23528.14
SIP_005958,2026-05-03,RM_0006,CL_00395,Stopped,38507.08
SIP_004053,2026-06-30,RM_0039,CL_00623,Paused,27808.12
SIP_004862,2026-06-18,RM_0006,CL_00405,Paused,28564.19
SIP_005853,2026-06-03,RM_0006,CL_00506,Active,23809.84
SIP_003664,2026-05-09,RM_0007,CL_00452,Paused,26279.16
SIP_004247,2026-05-22,RM_0033,CL_00138,Stopped,45982.22
SIP_003862,2026-05-25,RM_0002,CL_00118,Active,26338.13
SIP_001570,2026-04-13,RM_0027,CL_00375,Stopped,8703.8
SIP_005298,2026-06-16,RM_0004,CL_00205,Active,3716.21
SIP_001670,2026-04-19,RM_0059,CL_00694,Active,43012.66
SIP_001324,2026-05-07,RM_0033,CL_00424,Active,20945.7
SIP_000273,2026-05-14,RM_0057,CL_00752,Stopped,41522.65
SIP_001104,2026-06-07,RM_0045,CL_00630,Active,29671.01
SIP_004758,2026-04-18,RM_0041,CL_00324,Active,32464.01
SIP_002578,2026-06-11,RM_0040,CL_00152,Active,43534.7
SIP_005366,2026-04-16,RM_0047,CL_00518,Active,1016.33
SIP_005524,2026-05-20,RM_0002,CL_00838,Active,18105.84
SIP_001259,2026-04-28,RM_0001,CL_00051,Active,13640.05
SIP_003438,2026-06-06,RM_0033,CL_00186,Paused,36974.38
SIP_001771,2026-06-10,RM_0001,CL_00477,Active,28113.22
SIP_002522,2026-06-07,RM_0028,CL_00079,Stopped,14210.65
SIP_000015,2026-06-30,RM_0060,CL_00388,Paused,19595.96
SIP_002150,2026-06-17,RM_0047,CL_00137,Active,19782.37
SIP_001360,2026-04-15,RM_0058,CL_00179,Paused,18802.35
SIP_001118,2026-06-11,RM_0002,CL_00084,Active,37317.22
SIP_002288,2026-06-05,RM_0021,CL_00127,Active,29477.26
SIP_005256,2026-04-22,RM_0040,CL_00033,Active,1280.33
SIP_003984,2026-04-19,RM_0002,CL_00494,Active,12472.24
SIP_000025,2026-05-21,RM_0004,CL_00104,Active,28041.91
SIP_000888,2026-05-16,RM_0015,CL_00813,Paused,42005.54
SIP_004186,2026-05-29,RM_0037,CL_00678,Paused,18377.67
SIP_003859,2026-04-23,RM_0033,CL_00293,Active,5008.42
SIP_005570,2026-04-16,RM_0028,CL_00106,Active,29170.93
SIP_004917,2026-05-30,RM_0049,CL_00126,Active,2787.1
SIP_002154,2026-06-14,RM_0053,CL_00585,Active,12865.53
SIP_005793,2026-05-04,RM_0007,CL_00821,Active,15052.12
SIP_005597,2026-05-12,RM_0037,CL_00678,Paused,693.02
SIP_002768,2026-06-23,RM_0033,CL_00438,,48194.07
SIP_004266,2026-04-09,RM_0002,CL_00457,Active,27877.56
SIP_000197,2026-04-09,RM_0001,CL_00278,Active,28241.3
SIP_004128,2026-05-31,RM_0011,CL_00351,Active,28280.82
SIP_001246,2026-04-08,RM_0017,CL_00751,Active,43617.54
SIP_003128,2026-06-26,RM_0049,CL_00232,Active,8967.92
SIP_004149,2026-04-11,RM_0002,CL_00601,Active,36794.73
SIP_003264,2026-06-26,RM_0015,CL_00813,Active,7361.16
SIP_002241,2026-04-23,RM_0056,CL_00179,Active,13833.53
SIP_001370,2026-04-13,RM_0015,CL_00792,Active,33055.64
SIP_002706,2026-06-19,RM_0045,CL_00806,Active,7832.56
SIP_005703,2026-06-05,RM_0028,CL_00522,Active,19640.03
SIP_003196,2026-06-21,RM_0027,CL_00286,Active,11577.73
SIP_002858,2026-07-04,RM_0031,CL_00332,Stopped,44663.7
SIP_005135,2026-05-19,RM_0053,CL_00557,Active,17309.32
SIP_001503,2026-05-21,RM_0001,CL_00188,Stopped,21079.6
SIP_004640,2026-06-13,RM_0056,CL_00547,Paused,28060.56
SIP_002901,2026-07-01,RM_0059,CL_00069,Active,5735.4
SIP_001694,2026-04-22,RM_0010,CL_00129,Paused,39505.34
SIP_001358,2026-05-08,RM_0002,CL_00447,Active,49063.03
SIP_003543,2026-06-18,RM_0028,CL_00035,Stopped,7682.02
SIP_004133,2026-05-19,RM_0053,CL_00807,Active,33647.77
SIP_001307,2026-05-25,RM_0039,CL_00744,Active,28115.7
SIP_003518,2026-06-02,RM_0028,CL_00100,Stopped,24276.59
SIP_002649,2026-05-17,RM_0045,CL_00635,Paused,4769.85
SIP_003934,2026-06-18,RM_0002,CL_00161,Active,3462.72
SIP_000189,2026-04-28,RM_0041,CL_00420,Active,30866.98
SIP_005553,2026-06-02,RM_0052,CL_00731,Active,17047.83
SIP_003292,2026-04-06,RM_0047,CL_00738,Active,717.32
SIP_002696,2026-06-13,RM_0002,CL_00898,Stopped,44526.33
SIP_003508,2026-05-25,RM_0002,CL_00030,Paused,4084.05
SIP_000437,2026-04-06,RM_0033,CL_00666,Active,11760.01
SIP_000722,2026-05-02,RM_0010,CL_00109,Paused,45822.61
SIP_005170,2026-06-28,RM_0015,CL_00146,Stopped,35596.57
SIP_004786,2026-04-19,RM_0057,CL_00329,Active,16507.13
SIP_003928,2026-04-29,RM_0035,CL_00790,Active,8854.67
SIP_001618,2026-05-12,RM_0033,CL_00834,Active,8167.49
SIP_003446,2026-06-02,RM_0043,CL_00267,Stopped,32970.2
SIP_004822,2026-05-25,RM_0017,CL_00645,Active,12721.16
SIP_003726,2026-06-26,RM_0058,CL_00167,Active,1794.55
SIP_001411,2026-05-31,RM_0041,CL_00086,Active,24602.72
SIP_003132,2026-06-27,RM_0039,CL_00053,Active,33554.39
SIP_000932,2026-05-22,RM_0002,CL_00593,Paused,45821.88
SIP_000251,2026-05-26,RM_0002,CL_00618,Stopped,35036.59
SIP_003851,2026-04-12,RM_0043,CL_00593,Stopped,13405.37
SIP_001934,2026-06-14,RM_0010,CL_00129,Active,22013.33
SIP_002135,2026-06-29,RM_0012,CL_00455,Active,4570.97
SIP_005659,2026-06-07,RM_0058,CL_00473,Active,22256.79
SIP_001273,2026-06-27,RM_0028,CL_00313,Active,17440.73
SIP_002778,2026-05-13,RM_0010,CL_00436,Active,27791.36
SIP_003678,2026-04-08,RM_0012,CL_00505,Paused,43454.44
SIP_004769,2026-05-26,RM_0058,CL_00068,Active,43675.87
SIP_002480,2026-04-10,RM_0035,CL_00261,Stopped,4928.26
SIP_001825,2026-05-13,RM_0039,CL_00885,Active,39047.55
SIP_000268,2026-06-09,RM_0028,CL_00712,Active,21639.28
SIP_004410,2026-04-12,RM_0045,CL_00570,Stopped,43097.61
SIP_005628,2026-05-27,RM_0053,CL_00158,Active,12748.88
SIP_003247,2026-06-03,RM_0033,CL_00666,Active,14450.45
SIP_000551,2026-06-02,RM_0049,CL_00548,Active,42450.56
SIP_001439,2026-05-16,RM_0004,CL_00418,Active,36295.24
SIP_004241,2026-06-01,RM_0037,CL_00678,Active,37738.92
SIP_002181,2026-06-25,RM_0058,CL_00828,Paused,4107.76
SIP_005882,2026-05-18,RM_0001,CL_00783,Stopped,2859.46
SIP_001378,2026-05-13,RM_0058,CL_00586,Stopped,7747.58
SIP_003975,2026-06-17,RM_0004,CL_00453,Active,38330.05
SIP_004219,2026-04-28,RM_0006,CL_00322,Active,36881.63
SIP_002839,2026-04-12,RM_0028,CL_00524,Active,16157.97
SIP_005152,2026-04-10,RM_0009,CL_00041,Active,24450.35
SIP_000905,2026-06-21,RM_0028,CL_00143,Active,14548.78
SIP_003401,2026-06-08,RM_0049,CL_00166,Active,20289.22
SIP_001080,2026-05-30,RM_0017,CL_00373,Active,4113.94
