IAP_ID,Date,rm_id,client_id,iap_amount
IAP_000024,2026-07-02,RM_0049,CL_00501,18255.41
IAP_001559,2026-06-05,RM_0060,CL_00388,96764.07
IAP_000705,2026-06-05,RM_0002,CL_00408,37180.13
IAP_001580,2026-05-17,RM_0006,CL_00542,21359.09
IAP_001054,2026-06-23,RM_0002,CL_00161,8577.41
IAP_001176,2026-06-14,RM_0004,CL_00733,13140.03
IAP_000504,2026-06-11,RM_0001,CL_00477,90335.73
IAP_001220,2026-05-03,RM_0031,CL_00057,68334.89
IAP_001871,2026-04-19,RM_0027,CL_00134,90762.76
IAP_000764,2026-04-09,RM_0010,CL_00655,58394.48
IAP_000513,2026-06-23,RM_0041,CL_00656,86261.54
IAP_000261,2026-04-08,RM_0015,CL_00449,60602.76
IAP_001201,2026-05-28,RM_0047,CL_00137,51578.3
IAP_001905,2026-06-30,RM_0021,CL_00101,44866.86
IAP_001999,2026-04-07,RM_0058,CL_00366,53404.2
IAP_000283,2026-07-01,RM_0007,CL_00897,22969.19
IAP_000284,2026-06-18,RM_0045,CL_00576,83541.19
IAP_000622,2026-06-30,RM_0021,CL_00872,27096.11
IAP_002150,2026-06-21,RM_0052,CL_00731,75674.77
IAP_001651,2026-04-08,RM_0006,CL_00553,2345.52
IAP_001061,2026-05-04,RM_0033,CL_00259,99574.48
IAP_000245,2026-04-22,RM_0058,CL_00266,83178.09
IAP_000057,2026-04-15,RM_0037,CL_00414,75478.21
IAP_001470,2026-05-27,RM_0021,CL_00027,95135.29
IAP_001247,2026-05-30,RM_0012,CL_00893,81064.8
IAP_000323,2026-06-16,RM_0060,CL_00370,82929.44
IAP_000496,2026-04-22,RM_0006,CL_00730,8774.27
IAP_001512,2026-05-23,RM_0001,CL_00650,42637.16
IAP_000675,2026-04-07,RM_0043,CL_00567,70472.54
IAP_000425,2026-05-01,RM_0002,CL_00618,31926.06
IAP_001310,2026-04-19,RM_0037,CL_00368,40160.22
IAP_002119,2026-05-10,RM_0039,CL_00885,61623.59
IAP_000008,2026-06-06,RM_0017,CL_00604,60727.39
IAP_001925,2026-06-17,RM_0012,CL_00742,15885.69
IAP_001181,2026-07-03,RM_0001,CL_00477,32976.98
IAP_001442,2026-04-12,RM_0015,CL_00720,85479.03
IAP_001649,2026-07-04,RM_0021,CL_00847,28820.78
IAP_000132,2026-06-07,RM_0001,CL_00459,80675.5
IAP_001496,2026-05-19,RM_0059,CL_00491,49293.7
IAP_001506,2026-06-12,RM_0017,CL_00751,5915.99
IAP_001778,2026-06-21,RM_0002,CL_00241,5314.39
IAP_000911,2026-04-21,RM_0049,CL_00302,86266.48
IAP_001294,2026-05-04,RM_0002,CL_00030,12496.62
IAP_000450,2026-04-14,RM_0022,CL_00413,8626.36
IAP_002112,2026-04-14,RM_0053,CL_00585,59932.35
IAP_001353,2026-05-20,RM_0049,CL_00610,19197.63
IAP_000031,2026-06-22,RM_0039,CL_00156,66025.2
IAP_001965,2026-06-27,RM_0017,CL_00604,61181.06
IAP_000621,2026-06-04,RM_0002,CL_00838,80519.38
IAP_001235,2026-06-11,RM_0021,CL_00127,22300.87
IAP_001450,2026-04-05,RM_0053,CL_00850,82029.81
IAP_001557,2026-05-18,RM_0043,CL_00450,96884.32
IAP_001259,2026-04-15,RM_0040,CL_00606,4598.66
IAP_001548,2026-04-30,RM_0041,CL_00086,91591.33
IAP_001236,2026-05-18,RM_0002,CL_00642,7983.34
IAP_000654,2026-05-08,RM_0002,CL_00335,4966.49
IAP_000229,2026-07-03,RM_0028,CL_00533,63744.01
IAP_000699,2026-06-28,RM_0015,CL_00812,27524.07
IAP_001675,2026-04-15,RM_0043,CL_00882,20252.44
IAP_000228,2026-05-27,RM_0015,CL_00155,46693.19
IAP_000960,2026-06-01,RM_0058,CL_00266,16756.25
IAP_001493,2026-06-08,RM_0002,CL_00055,35507.92
IAP_002142,2026-07-02,RM_0037,CL_00890,63940.9
IAP_000138,2026-05-07,RM_0041,CL_00496,9441.61
IAP_000627,2026-05-01,RM_0053,CL_00657,25156.19
IAP_000651,2026-04-10,RM_0012,CL_00685,55078.75
IAP_000802,2026-04-06,RM_0008,CL_00552,79123.76
IAP_001545,2026-06-10,RM_0001,CL_00683,6259.47
IAP_000089,2026-06-12,RM_0004,CL_00740,85359.79
IAP_001561,2026-06-22,RM_0049,CL_00126,29472.86
IAP_002040,2026-05-11,RM_0008,CL_00493,6105.07
IAP_000267,2026-06-02,RM_0012,CL_00685,21226.45
IAP_000147,2026-04-22,RM_0027,CL_00864,94819.16
IAP_001077,2026-06-04,RM_0002,CL_00010,62524.72
IAP_000800,2026-04-15,RM_0006,CL_00881,36380.73
IAP_002073,2026-04-22,RM_0004,CL_00130,45793.13
IAP_001727,2026-06-08,RM_0011,CL_00682,87427.38
IAP_001543,2026-06-27,RM_0021,CL_00697,47607.01
IAP_000308,2026-06-13,RM_0017,CL_00373,62119.46
IAP_001949,2026-04-29,RM_0002,CL_00838,29158.18
IAP_000368,2026-06-09,RM_0043,CL_00267,3152.01
IAP_000085,2026-04-30,RM_0012,CL_00685,49426.39
IAP_000026,2026-05-26,RM_0002,CL_00316,7013.51
IAP_000569,2026-05-10,RM_0043,CL_00153,53763.7
IAP_001753,2026-04-25,RM_0047,CL_00137,44390.8
IAP_002195,2026-05-26,RM_0027,CL_00842,32790.89
IAP_001467,2026-06-28,RM_0015,CL_00865,84220.98
IAP_000082,2026-05-26,RM_0049,CL_00764,45167.36
IAP_000804,2026-04-16,RM_0009,CL_00908,76104.44
IAP_001151,2026-06-14,RM_0039,CL_00704,52359.54
IAP_001396,2026-05-23,RM_0040,CL_00113,13785.37
IAP_001536,2026-06-16,RM_0043,CL_00024,26385.64
IAP_001798,2026-05-06,RM_0058,CL_00234,89283.74
IAP_000386,2026-06-08,RM_0047,CL_00538,38135.58
IAP_001448,2026-04-13,RM_0002,CL_00335,18043.88
IAP_002159,2026-04-15,RM_0008,CL_00164,49546.88
IAP_001133,2026-04-25,RM_0006,CL_00078,13961.99
IAP_001067,2026-06-23,RM_0057,CL_00503,51697.54
IAP_001556,2026-06-02,RM_0053,CL_00005,63841.19
IAP_001042,2026-07-02,RM_0040,CL_00492,34600.41
IAP_001725,2026-04-08,RM_0057,CL_00693,37321.77
IAP_001957,2026-06-23,RM_0006,CL_00796,96869.77
IAP_002133,2026-06-12,RM_0052,CL_00564,59758.97
IAP_001609,2026-06-01,RM_0033,CL_00044,99674.6
IAP_000167,2026-04-19,RM_0049,CL_00126,36926.65
IAP_002198,2026-07-01,RM_0049,CL_00883,3282.93
IAP_001455,2026-05-28,RM_0001,CL_00790,51516.47
IAP_000729,2026-04-15,RM_0060,CL_00050,82264.8
IAP_001216,2026-04-11,RM_0033,CL_00843,34681.76
IAP_000893,2026-05-17,RM_0011,CL_00777,75147.9
IAP_001264,2026-04-13,RM_0041,CL_00589,41694.82
IAP_000885,2026-04-19,RM_0027,CL_00371,53245.29
IAP_000056,2026-04-13,RM_0049,CL_00749,26873.08
IAP_001217,2026-05-12,RM_0015,CL_00437,74741.16
IAP_001405,2026-05-17,RM_0033,CL_00259,16626.15
IAP_001678,2026-04-26,RM_0053,CL_00148,92900.79
IAP_000021,2026-04-15,RM_0027,CL_00884,97442.97
IAP_001955,2026-06-23,RM_0012,CL_00713,17969.26
IAP_000899,2026-06-10,RM_0049,CL_00214,6234.9
IAP_001931,2026-04-17,RM_0015,CL_00121,10898.11
IAP_000751,2026-04-25,RM_0027,CL_00502,27760.93
IAP_000219,2026-06-11,RM_0049,CL_00764,71525.64
IAP_001759,2026-05-30,RM_0002,CL_00403,79124.63
IAP_000201,2026-04-07,RM_0056,CL_00768,33685.67
IAP_002057,2026-06-25,RM_0002,CL_00183,46076.67
IAP_002044,2026-05-16,RM_0004,CL_00007,82570.45
IAP_001341,2026-04-27,RM_0007,CL_00871,67888.45
IAP_000771,2026-07-01,RM_0015,CL_00437,27682.26
IAP_001074,2026-06-23,RM_0022,CL_00417,40104.8
IAP_001585,2026-04-26,RM_0027,CL_00110,22438.28
IAP_000945,2026-06-13,RM_0002,CL_00346,92804.98
IAP_001977,2026-06-07,RM_0056,CL_00891,86716.42
IAP_000488,2026-05-17,RM_0056,CL_00718,13376.1
IAP_001670,2026-05-08,RM_0009,CL_00499,80039.24
IAP_000163,2026-06-13,RM_0022,CL_00276,85439.92
IAP_000362,2026-06-16,RM_0045,CL_00577,51727.5
IAP_001784,2026-07-01,RM_0033,CL_00703,36393.96
IAP_000033,2026-04-26,RM_0033,CL_00784,44420.22
IAP_002168,2026-06-02,RM_0049,CL_00214,18822.17
IAP_001622,2026-06-03,RM_0057,CL_00093,46928.35
IAP_000964,2026-06-17,RM_0009,CL_00831,10375.96
IAP_000550,2026-05-08,RM_0016,CL_00246,28021.57
IAP_001329,2026-06-16,RM_0039,CL_00071,4160.32
IAP_002059,2026-04-07,RM_0001,CL_00855,90215.85
IAP_002012,2026-04-13,RM_0017,CL_00419,12179.14
IAP_000886,2026-04-17,RM_0033,CL_00690,90991.68
IAP_001029,2026-06-22,RM_0049,CL_00610,7616.59
IAP_000865,2026-06-16,RM_0015,CL_00877,59004.2
IAP_001404,2026-05-13,RM_0049,CL_00166,83936.88
IAP_001961,2026-04-26,RM_0006,CL_00206,30263.36
IAP_001739,2026-05-23,RM_0015,CL_00195,50482.01
IAP_002197,2026-05-18,RM_0060,CL_00129,90569.11
IAP_000786,2026-04-27,RM_0043,CL_00818,87293.18
IAP_000718,2026-05-05,RM_0027,CL_00294,28902.16
IAP_001446,2026-04-05,RM_0017,CL_00751,30834.47
IAP_000332,2026-06-30,RM_0006,CL_00647,11487.22
IAP_000373,2026-05-08,RM_0041,CL_00481,15532.18
IAP_000870,2026-04-20,RM_0049,CL_00094,73606.6
IAP_000428,2026-04-13,RM_0043,CL_00400,46416.1
IAP_000142,2026-04-07,RM_0027,CL_00547,35660.44
IAP_000453,2026-05-07,RM_0028,CL_00333,75114.87
IAP_000263,2026-06-12,RM_0041,CL_00296,18591.11
IAP_001587,2026-07-04,RM_0016,CL_00478,17247.85
IAP_001481,2026-06-22,RM_0049,CL_00501,48044.79
IAP_000905,2026-06-14,RM_0015,CL_00812,50995.28
IAP_001225,2026-05-31,RM_0049,CL_00723,49133.16
IAP_001891,2026-05-24,RM_0044,CL_00754,33994.02
IAP_001558,2026-07-01,RM_0043,CL_00624,11609.74
IAP_000490,2026-05-28,RM_0009,CL_00041,35904.95
IAP_000221,2026-05-27,RM_0059,CL_00878,48257.46
IAP_000111,2026-05-29,RM_0004,CL_00728,21397.32
IAP_001164,2026-06-23,RM_0044,CL_00900,73343.59
IAP_000300,2026-05-12,RM_0006,CL_00395,18762.52
IAP_001406,2026-05-23,RM_0027,CL_00375,40094.54
IAP_001733,2026-06-18,RM_0060,CL_00523,36804.85
IAP_002010,2026-06-19,RM_0068,CL_00313,25389.86
IAP_000636,2026-06-11,RM_0004,CL_00168,55163.75
IAP_000296,2026-04-13,RM_0027,CL_00097,62499.24
IAP_000840,2026-04-16,RM_0004,CL_00740,69102.77
IAP_001105,2026-06-09,RM_0053,CL_00148,92880.14
IAP_000752,2026-07-01,RM_0002,CL_00256,23971.41
IAP_001676,2026-05-09,RM_0016,CL_00478,88728.8
IAP_002090,2026-05-17,RM_0002,CL_00213,31714.33
IAP_002157,2026-04-30,RM_0028,CL_00325,91312.57
IAP_001125,2026-06-29,RM_0053,CL_00131,93804.15
IAP_001185,2026-04-30,RM_0049,CL_00883,87326.89
IAP_001215,2026-05-14,RM_0033,CL_00578,65067.76
IAP_000869,2026-04-10,RM_0031,CL_00654,17093.0
IAP_001451,2026-05-16,RM_0049,CL_00609,81924.46
IAP_001686,2026-06-29,RM_0031,CL_00487,87088.93
IAP_000644,2026-04-24,RM_0017,CL_00640,11334.41
IAP_000123,2026-04-15,RM_0054,CL_00139,58820.2
IAP_000608,2026-05-01,RM_0053,CL_00107,11199.92
IAP_001658,2026-04-24,RM_0060,CL_00523,86649.69
IAP_000114,2026-06-16,RM_0043,CL_00856,50670.18
IAP_000146,2026-05-15,RM_0053,CL_00305,8673.26
IAP_000206,2026-04-20,RM_0004,CL_00799,14529.97
IAP_000128,2026-06-01,RM_0008,CL_00164,49798.57
IAP_001340,2026-06-30,RM_0006,CL_00471,10570.15
IAP_001135,2026-06-15,RM_0002,CL_00581,29705.61
IAP_000184,2026-05-30,RM_0015,CL_00892,96454.14
IAP_000145,2026-06-14,RM_0008,CL_00493,29224.27
IAP_001983,2026-05-19,RM_0049,CL_00279,4725.49
IAP_000680,2026-04-14,RM_0001,CL_00595,75839.66
IAP_001498,2026-06-24,RM_0006,CL_00796,13654.83
IAP_000280,2026-05-15,RM_0043,CL_00794,53469.1
IAP_000469,2026-07-04,RM_0012,CL_00713,36596.68
IAP_000382,2026-05-29,RM_0015,CL_00394,69462.89
IAP_000820,2026-05-26,RM_0016,CL_00474,69777.99
IAP_001956,2026-04-30,RM_0033,CL_00666,59285.76
IAP_000672,2026-06-06,RM_0028,CL_00712,86291.42
IAP_000059,2026-06-15,RM_0039,CL_00826,70787.44
IAP_001731,2026-07-01,RM_0053,CL_00753,23832.36
IAP_001619,2026-06-19,RM_0027,CL_00614,7391.34
IAP_000566,2026-06-04,RM_0022,CL_00417,6440.51
IAP_001722,2026-04-24,RM_0028,CL_00100,71690.82
IAP_000884,2026-04-08,RM_0039,CL_00651,30250.03
IAP_001760,2026-05-28,RM_0041,CL_00379,62307.46
IAP_001331,2026-04-26,RM_0040,CL_00277,6564.27
IAP_001754,2026-06-29,RM_0049,CL_00548,78729.88
IAP_001804,2026-05-28,RM_0031,CL_00362,76987.32
IAP_001852,2026-07-01,RM_0009,CL_00499,91174.28
IAP_001421,2026-04-24,RM_0053,CL_00633,11640.66
IAP_000866,2026-06-19,RM_0027,CL_00503,7422.85
IAP_000956,2026-06-20,RM_0002,CL_00118,79386.82
IAP_000243,2026-04-08,RM_0040,CL_00641,88262.57
IAP_001611,2026-04-29,RM_0006,CL_00646,20142.16
IAP_001538,2026-04-25,RM_0002,CL_00479,79581.11
IAP_001883,2026-05-04,RM_0045,CL_00599,82343.54
IAP_001779,2026-04-18,RM_0031,CL_00332,79766.53
IAP_001640,2026-06-25,RM_0021,CL_00697,49457.51
IAP_001413,2026-05-04,RM_0041,CL_00363,46645.94
IAP_001896,2026-06-11,RM_0049,CL_00526,87251.63
IAP_000535,2026-05-06,RM_0043,CL_00781,27915.56
IAP_000349,2026-05-14,RM_0049,CL_00214,11931.59
IAP_001924,2026-04-23,RM_0028,CL_00032,50375.66
IAP_000941,2026-07-03,RM_0053,CL_00116,67068.92
IAP_000244,2026-05-12,RM_0006,CL_00395,50677.74
IAP_001638,2026-04-22,RM_0049,CL_00501,75416.51
IAP_001507,2026-04-15,RM_0004,CL_00551,59132.87
IAP_000691,2026-04-25,RM_0041,CL_00656,3311.48
IAP_000461,2026-04-05,RM_0004,CL_00891,30434.8
IAP_001523,2026-07-01,RM_0028,CL_00549,78998.64
IAP_001926,2026-06-03,RM_0031,CL_00854,67660.51
IAP_000335,2026-06-11,RM_0007,CL_00871,75872.44
IAP_001858,2026-05-27,RM_0043,CL_00240,87927.12
IAP_000077,2026-05-11,RM_0004,CL_00555,15295.88
IAP_000940,2026-06-08,RM_0015,CL_00792,89329.94
IAP_000454,2026-06-13,RM_0016,CL_00246,92588.53
IAP_000043,2026-05-18,RM_0028,CL_00636,2803.23
IAP_001375,2026-06-22,RM_0039,CL_00053,65175.39
IAP_001800,2026-05-03,RM_0022,CL_00276,81640.63
IAP_001635,2026-06-03,RM_0015,CL_00831,30458.98
IAP_001463,2026-06-05,RM_0002,CL_00618,62387.41
IAP_001292,2026-04-18,RM_0043,CL_00197,65745.59
IAP_001763,2026-05-05,RM_0015,CL_00121,78933.81
IAP_000148,2026-05-03,RM_0004,CL_00483,5419.47
IAP_001401,2026-05-14,RM_0010,CL_00596,66564.8
IAP_000449,2026-06-17,RM_0037,CL_00678,77675.43
IAP_001369,2026-06-04,RM_0021,CL_00303,22372.47
IAP_002064,2026-04-12,RM_0041,CL_00496,78154.61
IAP_001723,2026-06-28,RM_0021,CL_00872,11485.15
IAP_001715,2026-06-03,RM_0002,CL_00457,76985.87
IAP_000684,2026-06-09,RM_0002,CL_00213,87309.94
IAP_000241,2026-05-19,RM_0056,CL_00536,40235.24
IAP_001076,2026-04-25,RM_0049,CL_00214,59784.18
IAP_000889,2026-06-09,RM_0037,CL_00368,40576.77
IAP_001612,2026-06-08,RM_0057,CL_00230,98699.19
IAP_000600,2026-05-12,RM_0049,CL_00653,15893.77
IAP_001799,2026-04-05,RM_0027,CL_00864,2184.71
IAP_001343,2026-06-24,RM_0007,CL_00131,99377.62
IAP_000009,2026-05-08,RM_0035,CL_00489,64535.33
IAP_001941,2026-06-21,RM_0009,CL_00422,61174.76
IAP_000299,2026-05-27,RM_0039,CL_00651,85052.99
IAP_002179,2026-06-07,RM_0060,CL_00274,14630.51
IAP_001785,2026-05-08,RM_0006,CL_00423,69437.82
IAP_001278,2026-05-04,RM_0053,CL_00249,76199.29
IAP_001617,2026-05-06,RM_0043,CL_00306,2175.91
IAP_001681,2026-04-16,RM_0043,CL_00525,5936.5
IAP_000678,2026-04-15,RM_0045,CL_00290,24908.53
IAP_000282,2026-05-19,RM_0033,CL_00904,18162.98
IAP_000202,2026-04-10,RM_0049,CL_00508,84959.09
IAP_000972,2026-04-24,RM_0043,CL_00245,27597.86
IAP_000536,2026-04-23,RM_0001,CL_00750,59600.94
IAP_000825,2026-04-17,RM_0028,CL_00009,9197.48
IAP_000927,2026-05-03,RM_0004,CL_00483,19910.98
IAP_002047,2026-04-16,RM_0035,CL_00313,96512.68
IAP_000772,2026-04-06,RM_0017,CL_00604,41378.74
IAP_001801,2026-06-27,RM_0045,CL_00779,74080.98
IAP_000394,2026-04-21,RM_0044,CL_00640,90338.59
IAP_001136,2026-05-20,RM_0028,CL_00636,85666.49
IAP_000352,2026-05-21,RM_0043,CL_00528,85984.04
IAP_001781,2026-07-04,RM_0027,CL_00087,73734.6
IAP_001324,2026-04-05,RM_0060,CL_00388,82504.33
IAP_000364,2026-06-06,RM_0039,CL_00736,73911.38
IAP_001708,2026-05-18,RM_0010,CL_00436,8824.5
IAP_000930,2026-05-11,RM_0045,CL_00216,52793.6
IAP_000486,2026-06-25,RM_0002,CL_00581,5854.5
IAP_000557,2026-06-07,RM_0007,CL_00820,79042.77
IAP_001881,2026-05-24,RM_0049,CL_00217,16274.99
IAP_001342,2026-06-15,RM_0017,CL_00371,39030.69
IAP_001229,2026-05-06,RM_0033,CL_00690,79826.32
IAP_001043,2026-05-05,RM_0027,CL_00842,5157.43
IAP_000131,2026-05-23,RM_0004,CL_00810,73406.91
IAP_001114,2026-04-10,RM_0049,CL_00501,28698.59
IAP_001314,2026-04-29,RM_0040,CL_00571,46535.52
IAP_002104,2026-04-20,RM_0044,CL_00357,24454.09
IAP_000626,2026-06-06,RM_0057,CL_00329,73094.41
IAP_000389,2026-05-04,RM_0015,CL_00356,96136.79
IAP_000130,2026-06-01,RM_0054,CL_00298,34233.93
IAP_001058,2026-06-20,RM_0047,CL_00014,9010.95
IAP_001959,2026-04-15,RM_0047,CL_00808,29087.22
IAP_001490,2026-04-11,RM_0002,CL_00118,92694.67
IAP_000411,2026-06-21,RM_0017,CL_00255,39498.61
IAP_000766,2026-05-15,RM_0027,CL_00884,8139.0
IAP_000254,2026-04-09,RM_0004,CL_00706,40765.87
IAP_001491,2026-06-14,RM_0015,CL_00792,24368.17
IAP_001173,2026-04-18,RM_0011,CL_00777,23988.7
IAP_000377,2026-04-09,RM_0043,CL_00197,43323.05
IAP_001710,2026-06-30,RM_0028,CL_00522,60062.97
IAP_001273,2026-04-21,RM_0017,CL_00759,22144.79
IAP_001993,2026-07-04,RM_0028,CL_00143,98931.47
IAP_002148,2026-05-03,RM_0047,CL_00590,68946.9
IAP_002128,2026-05-07,RM_0002,CL_00327,13281.39
IAP_000320,2026-05-02,RM_0045,CL_00570,6513.09
IAP_001641,2026-05-22,RM_0049,CL_00766,43820.67
IAP_001870,2026-06-17,RM_0040,CL_00277,12270.93
IAP_000642,2026-05-26,RM_0017,CL_00707,88748.39
IAP_001736,2026-05-06,RM_0040,CL_00274,66573.93
IAP_000992,2026-05-18,RM_0060,CL_00523,14975.38
IAP_000855,2026-05-06,RM_0058,CL_00366,41837.45
IAP_001894,2026-06-13,RM_0049,CL_00561,53854.25
IAP_000257,2026-04-20,RM_0053,CL_00005,5834.22
IAP_000334,2026-06-24,RM_0004,CL_00344,33592.25
IAP_000648,2026-04-24,RM_0027,CL_00484,70955.23
IAP_000314,2026-05-04,RM_0001,CL_00750,57934.07
IAP_001958,2026-06-06,RM_0049,CL_00894,22176.36
IAP_001439,2026-05-02,RM_0045,CL_00809,80263.52
IAP_001666,2026-06-15,RM_0057,CL_00167,8792.96
IAP_000745,2026-07-01,RM_0031,CL_00020,45176.12
IAP_002029,2026-04-21,RM_0006,CL_00646,67469.77
IAP_000665,2026-06-25,RM_0039,CL_00487,52092.84
IAP_001456,2026-06-17,RM_0041,CL_00296,52916.82
IAP_000522,2026-06-12,RM_0001,CL_00746,74066.21
IAP_000637,2026-04-19,RM_0033,CL_00066,89934.82
IAP_000931,2026-04-24,RM_0008,CL_00743,37037.6
IAP_000898,2026-07-02,RM_0006,CL_00825,88723.38
IAP_001882,2026-06-07,RM_0033,CL_00745,81997.03
IAP_000264,2026-05-29,RM_0008,CL_00743,33670.06
IAP_000497,2026-04-21,RM_0033,CL_00612,64662.93
IAP_000374,2026-05-03,RM_0006,CL_00542,14611.58
IAP_001721,2026-05-08,RM_0043,CL_00422,3492.21
IAP_001979,2026-05-24,RM_0040,CL_00152,17523.96
IAP_001698,2026-06-26,RM_0040,CL_00715,34831.7
IAP_000848,2026-06-06,RM_0039,CL_00310,38829.67
IAP_001606,2026-04-18,RM_0028,CL_00061,13229.18
IAP_000343,2026-05-10,RM_0058,CL_00652,82684.24
IAP_002018,2026-06-13,RM_0060,CL_00051,80324.23
IAP_000172,2026-05-02,RM_0028,CL_00524,81062.99
IAP_001382,2026-06-06,RM_0007,CL_00897,39882.87
IAP_001665,2026-05-15,RM_0001,CL_00546,56523.67
IAP_000337,2026-04-27,RM_0001,CL_00709,56050.4
IAP_000325,2026-07-03,RM_0015,CL_00155,85672.82
IAP_000214,2026-05-20,RM_0041,CL_00363,7672.23
IAP_001397,2026-05-31,RM_0057,CL_00886,38426.1
IAP_001893,2026-04-08,RM_0015,CL_00028,28122.75
IAP_001807,2026-06-27,RM_0060,CL_00344,97769.68
IAP_000127,2026-04-27,RM_0040,CL_00715,79396.3
IAP_000603,2026-06-03,RM_0022,CL_00309,20456.68
IAP_000667,2026-04-17,RM_0052,CL_00564,98154.59
IAP_000816,2026-06-01,RM_0002,CL_00494,15600.07
IAP_000005,2026-06-19,RM_0015,CL_00184,39048.3
IAP_001867,2026-05-17,RM_0006,CL_00244,18277.35
IAP_000262,2026-04-11,RM_0022,CL_00664,39282.49
IAP_000928,2026-05-22,RM_0049,CL_00214,79423.29
IAP_000789,2026-05-20,RM_0002,CL_00618,54416.48
IAP_001407,2026-04-29,RM_0002,CL_00010,98163.36
IAP_000817,2026-04-18,RM_0002,CL_00180,72234.23
IAP_001947,2026-05-09,RM_0004,CL_00396,50300.89
IAP_000892,2026-06-10,RM_0027,CL_00097,44264.2
IAP_001994,2026-04-29,RM_0037,CL_00867,62243.55
IAP_000155,2026-06-06,RM_0017,CL_00317,70345.09
IAP_002121,2026-05-25,RM_0004,CL_00550,19956.79
IAP_001972,2026-04-13,RM_0033,CL_00703,99598.41
IAP_000422,2026-06-24,RM_0006,CL_00553,78751.65
IAP_000119,2026-04-06,RM_0043,CL_00567,79013.32
IAP_000190,2026-06-30,RM_0010,CL_00129,27702.89
IAP_000038,2026-04-11,RM_0039,CL_00498,18754.2
IAP_001780,2026-06-16,RM_0002,CL_00398,17230.22
IAP_001388,2026-05-01,RM_0008,CL_00743,12523.56
IAP_001316,2026-04-06,RM_0043,CL_00781,7042.79
IAP_001705,2026-06-26,RM_0045,CL_00806,23047.31
IAP_000861,2026-05-16,RM_0022,CL_00417,91961.25
IAP_000540,2026-06-24,RM_0045,CL_00587,14147.22
IAP_000470,2026-06-26,RM_0027,CL_00219,78194.28
IAP_002170,2026-04-17,RM_0027,CL_00710,87720.34
IAP_000533,2026-04-29,RM_0040,CL_00826,42548.26
IAP_000459,2026-04-21,RM_0015,CL_00184,46230.89
IAP_001624,2026-07-01,RM_0011,CL_00737,30058.06
IAP_001472,2026-06-14,RM_0049,CL_00114,95948.59
IAP_001486,2026-05-02,RM_0054,CL_00816,46099.16
IAP_000749,2026-06-04,RM_0001,CL_00762,82615.85
IAP_000630,2026-05-09,RM_0057,CL_00583,77336.35
IAP_001564,2026-06-14,RM_0015,CL_00193,6835.27
IAP_001085,2026-06-28,RM_0049,CL_00410,86571.27
IAP_002041,2026-06-29,RM_0049,CL_00126,65659.05
IAP_001188,2026-04-07,RM_0049,CL_00203,80173.11
IAP_000791,2026-04-27,RM_0001,CL_00004,45218.56
IAP_000778,2026-06-01,RM_0004,CL_00628,21027.82
IAP_001531,2026-05-13,RM_0016,CL_00246,9623.24
IAP_000796,2026-05-18,RM_0022,CL_00276,74049.05
IAP_001820,2026-05-04,RM_0016,CL_00474,99259.71
IAP_001643,2026-04-28,RM_0049,CL_00548,23245.23
IAP_000240,2026-06-03,RM_0015,CL_00763,41368.14
IAP_000101,2026-06-22,RM_0004,CL_00396,71911.05
IAP_000830,2026-04-19,RM_0028,CL_00079,84914.29
IAP_000295,2026-06-21,RM_0017,CL_00926,40938.59
IAP_000967,2026-05-24,RM_0039,CL_00789,70086.81
IAP_000773,2026-05-28,RM_0017,CL_00255,91845.24
IAP_000357,2026-06-19,RM_0017,CL_00271,99655.97
IAP_001290,2026-06-11,RM_0021,CL_00101,92887.54
IAP_000218,2026-05-26,RM_0008,CL_00285,93653.04
