Insurance_ID,Date,rm_id,client_id,Insurance_Amount
Insurance_000920,2026-06-14,RM_0008,CL_00442,179246.37
Insurance_002378,2026-06-19,RM_0058,CL_00756,114808.53
Insurance_000514,2026-06-03,RM_0002,CL_00403,97483.55
Insurance_002269,2026-07-02,RM_0008,CL_00323,28828.31
Insurance_001210,2026-06-08,RM_0037,CL_00352,165773.25
Insurance_000061,2026-05-12,RM_0049,CL_00883,99237.82
Insurance_002248,2026-05-13,RM_0022,CL_00089,100879.92
Insurance_000966,2026-05-06,RM_0002,CL_00408,166516.44
Insurance_000066,2026-04-22,RM_0056,CL_00105,123269.15
Insurance_000610,2026-04-05,RM_0049,CL_00764,36203.72
Insurance_001167,2026-04-05,RM_0017,CL_00016,152899.99
Insurance_001715,2026-04-11,RM_0049,CL_00653,82033.06
Insurance_000617,2026-04-27,RM_0053,CL_00131,97511.33
Insurance_002203,2026-04-23,RM_0009,CL_00831,53921.13
Insurance_000789,2026-07-04,RM_0039,CL_00704,193972.8
Insurance_001927,2026-07-01,RM_0028,CL_00620,45391.54
Insurance_002459,2026-06-10,RM_0028,CL_00549,45495.49
Insurance_002364,2026-05-25,RM_0067,CL_00001,14742.88
Insurance_000133,2026-07-03,RM_0002,CL_00642,144338.01
Insurance_000002,2026-06-09,RM_0002,CL_00457,55644.92
Insurance_002170,2026-06-16,RM_0047,CL_00017,142476.3
Insurance_001084,2026-04-30,RM_0033,CL_00837,7095.4
Insurance_000582,2026-04-07,RM_0009,CL_00499,70391.56
Insurance_000423,2026-04-26,RM_0060,CL_00607,69760.34
Insurance_001416,2026-04-29,RM_0039,CL_00025,6424.21
Insurance_000417,2026-04-13,RM_0006,CL_00436,13179.11
Insurance_000969,2026-06-11,RM_0039,CL_00487,125347.87
Insurance_001320,2026-06-14,RM_0040,CL_00787,80617.23
Insurance_001905,2026-05-08,RM_0043,CL_00153,89963.2
Insurance_000347,2026-05-21,RM_0040,CL_00154,83469.19
Insurance_000426,2026-04-11,RM_0060,CL_00700,18383.38
Insurance_001514,2026-05-29,RM_0037,CL_00414,63049.24
Insurance_000053,2026-05-14,RM_0017,CL_00347,171188.16
Insurance_000656,2026-05-31,RM_0006,CL_00646,194265.79
Insurance_000642,2026-05-07,RM_0016,CL_00355,194966.82
Insurance_000285,2026-05-28,RM_0006,CL_00340,116296.39
Insurance_000202,2026-04-22,RM_0053,CL_00557,182708.57
Insurance_001472,2026-06-07,RM_0006,CL_00825,94170.07
Insurance_002287,2026-06-28,RM_0037,CL_00414,173197.33
Insurance_001848,2026-04-06,RM_0058,CL_00509,113486.0
Insurance_002341,2026-04-09,RM_0053,CL_00753,44442.46
Insurance_000723,2026-04-20,RM_0001,CL_00278,73971.72
Insurance_002215,2026-05-21,RM_0037,CL_00678,31665.18
Insurance_002324,2026-07-03,RM_0027,CL_00884,19213.13
Insurance_000499,2026-07-04,RM_0027,CL_00614,30907.37
Insurance_002000,2026-06-22,RM_0002,CL_00581,113508.11
Insurance_001317,2026-05-14,RM_0004,CL_00733,159730.59
Insurance_001216,2026-05-30,RM_0043,CL_00328,81212.27
Insurance_000944,2026-04-20,RM_0002,CL_00177,136778.56
Insurance_000128,2026-04-25,RM_0060,CL_00523,71328.73
Insurance_001535,2026-04-20,RM_0028,CL_00712,44926.87
Insurance_002279,2026-05-01,RM_0015,CL_00184,169243.95
Insurance_000955,2026-04-15,RM_0058,CL_00543,94414.88
Insurance_000277,2026-06-16,RM_0028,CL_00832,63300.95
Insurance_001565,2026-04-07,RM_0041,CL_00589,75016.42
Insurance_002132,2026-05-12,RM_0035,CL_00663,177088.14
Insurance_000157,2026-07-01,RM_0060,CL_00344,92365.38
Insurance_000559,2026-07-01,RM_0047,CL_00215,105214.11
Insurance_001739,2026-06-19,RM_0028,CL_00032,170719.14
Insurance_000862,2026-05-21,RM_0053,CL_00833,169042.53
Insurance_001632,2026-05-17,RM_0040,CL_00154,98487.62
Insurance_001384,2026-04-11,RM_0004,CL_00483,157911.78
Insurance_001784,2026-05-02,RM_0045,CL_00773,20705.76
Insurance_001969,2026-05-02,RM_0033,CL_00138,116123.39
Insurance_000409,2026-05-24,RM_0033,CL_00064,52986.46
Insurance_002462,2026-05-04,RM_0027,CL_00081,26541.43
Insurance_001481,2026-05-29,RM_0012,CL_00455,87188.92
Insurance_002276,2026-06-15,RM_0053,CL_00770,182847.74
Insurance_000578,2026-06-21,RM_0027,CL_00097,128307.13
Insurance_002060,2026-06-11,RM_0010,CL_00141,117931.54
Insurance_000077,2026-06-15,RM_0031,CL_00332,76908.03
Insurance_002056,2026-06-12,RM_0028,CL_00045,69022.32
Insurance_000343,2026-04-17,RM_0045,CL_00883,130367.83
Insurance_000384,2026-05-02,RM_0045,CL_00809,69025.22
Insurance_000248,2026-05-05,RM_0041,CL_00656,63614.92
Insurance_001749,2026-04-05,RM_0007,CL_00820,163698.5
Insurance_001473,2026-04-06,RM_0041,CL_00150,30885.96
Insurance_001458,2026-05-09,RM_0039,CL_00539,148696.54
Insurance_000408,2026-05-11,RM_0047,CL_00848,142287.56
Insurance_001891,2026-06-30,RM_0010,CL_00436,133503.47
Insurance_002241,2026-04-29,RM_0039,CL_00310,133338.24
Insurance_000517,2026-06-08,RM_0001,CL_00004,143173.49
Insurance_000449,2026-05-24,RM_0066,CL_00530,161854.21
Insurance_000563,2026-06-15,RM_0004,CL_00661,37051.1
Insurance_000552,2026-04-16,RM_0028,CL_00527,101957.66
Insurance_001776,2026-06-07,RM_0001,CL_00803,78893.22
Insurance_002230,2026-05-30,RM_0053,CL_00557,185873.65
Insurance_002417,2026-06-24,RM_0054,CL_00829,131064.92
Insurance_000225,2026-05-17,RM_0045,CL_00312,165155.16
Insurance_001285,2026-05-13,RM_0053,CL_00833,139953.13
Insurance_000250,2026-05-23,RM_0012,CL_00713,187221.55
Insurance_002165,2026-06-05,RM_0035,CL_00663,84632.88
Insurance_001282,2026-06-02,RM_0039,CL_00156,14196.84
Insurance_000385,2026-04-29,RM_0004,CL_00130,49014.19
Insurance_001233,2026-05-01,RM_0037,CL_00785,108138.04
Insurance_000319,2026-05-18,RM_0028,CL_00889,111729.83
Insurance_001309,2026-06-28,RM_0021,CL_00444,53545.72
Insurance_000608,2026-05-07,RM_0056,CL_00718,104148.85
Insurance_000566,2026-05-19,RM_0041,CL_00337,26496.86
Insurance_001107,2026-06-01,RM_0041,CL_00150,75448.13
Insurance_001562,2026-06-03,RM_0049,CL_00766,58588.44
Insurance_000042,2026-05-12,RM_0039,CL_00156,119450.27
Insurance_000286,2026-05-25,RM_0002,CL_00327,153265.03
Insurance_000462,2026-05-05,RM_0053,CL_00852,27344.04
Insurance_001038,2026-06-23,RM_0037,CL_00678,59273.86
Insurance_000741,2026-04-09,RM_0044,CL_00810,120477.64
Insurance_001337,2026-05-30,RM_0002,CL_00433,71365.48
Insurance_000344,2026-05-20,RM_0039,CL_00736,41980.72
Insurance_001456,2026-04-27,RM_0015,CL_00812,179711.35
Insurance_000124,2026-04-28,RM_0052,CL_00870,185708.59
Insurance_001246,2026-05-25,RM_0011,CL_00682,118238.57
Insurance_002174,2026-04-24,RM_0001,CL_00004,118655.55
Insurance_001521,2026-05-14,RM_0047,CL_00632,61015.62
Insurance_000732,2026-06-19,RM_0053,CL_00850,6672.63
Insurance_001402,2026-06-19,RM_0031,CL_00292,98424.85
Insurance_002149,2026-05-02,RM_0006,CL_00841,142420.33
Insurance_000894,2026-05-12,RM_0001,CL_00650,156716.3
Insurance_000455,2026-04-10,RM_0001,CL_00280,54134.08
Insurance_002176,2026-06-18,RM_0015,CL_00812,34175.2
Insurance_001999,2026-05-16,RM_0027,CL_00371,95855.88
Insurance_002086,2026-04-13,RM_0017,CL_00705,144726.13
Insurance_000996,2026-04-27,RM_0041,CL_00776,120052.53
Insurance_001366,2026-06-24,RM_0039,CL_00736,170959.79
Insurance_001971,2026-04-11,RM_0027,CL_00371,92571.61
Insurance_000400,2026-04-27,RM_0004,CL_00007,159475.63
Insurance_002007,2026-05-09,RM_0011,CL_00682,86092.19
Insurance_000171,2026-04-09,RM_0021,CL_00311,76923.45
Insurance_002001,2026-06-21,RM_0047,CL_00603,22057.57
Insurance_001463,2026-06-02,RM_0047,CL_00848,111615.97
Insurance_000375,2026-06-16,RM_0007,CL_00820,87136.92
Insurance_000964,2026-04-23,RM_0006,CL_00015,95084.04
Insurance_002373,2026-06-29,RM_0040,CL_00154,141107.23
Insurance_001328,2026-05-02,RM_0041,CL_00613,172851.39
Insurance_001326,2026-06-12,RM_0009,CL_00250,102190.18
Insurance_002130,2026-05-18,RM_0040,CL_00582,132263.77
Insurance_000470,2026-06-03,RM_0049,CL_00592,114363.69
Insurance_000565,2026-06-29,RM_0028,CL_00061,26864.61
Insurance_001304,2026-04-12,RM_0053,CL_00782,30104.16
Insurance_001638,2026-05-24,RM_0047,CL_00603,199037.13
Insurance_002382,2026-06-15,RM_0049,CL_00176,57724.81
Insurance_000970,2026-06-16,RM_0004,CL_00810,186383.21
Insurance_000432,2026-04-18,RM_0037,CL_00495,69586.88
Insurance_001738,2026-06-05,RM_0060,CL_00676,175595.87
Insurance_001404,2026-04-28,RM_0016,CL_00122,84211.22
Insurance_000942,2026-04-18,RM_0028,CL_00165,61866.02
Insurance_000139,2026-06-11,RM_0002,CL_00084,137400.15
Insurance_002315,2026-04-08,RM_0028,CL_00776,126580.18
Insurance_000068,2026-06-15,RM_0039,CL_00598,139846.16
Insurance_000871,2026-04-10,RM_0047,CL_00391,182459.29
Insurance_001411,2026-06-08,RM_0033,CL_00064,80738.24
Insurance_002456,2026-05-16,RM_0011,CL_00351,93136.38
Insurance_000341,2026-06-12,RM_0027,CL_00426,112926.14
Insurance_000655,2026-06-03,RM_0010,CL_00119,185467.04
Insurance_000721,2026-06-26,RM_0010,CL_00788,28647.74
Insurance_001453,2026-05-23,RM_0053,CL_00753,85717.04
Insurance_000628,2026-05-30,RM_0006,CL_00730,197260.65
Insurance_000965,2026-06-10,RM_0001,CL_00278,128891.16
Insurance_000971,2026-07-03,RM_0027,CL_00563,112456.79
Insurance_000509,2026-04-07,RM_0053,CL_00220,53885.69
Insurance_000543,2026-05-04,RM_0027,CL_00556,143463.07
Insurance_002227,2026-05-21,RM_0016,CL_00246,7819.55
Insurance_000370,2026-06-15,RM_0028,CL_00043,108018.16
Insurance_000619,2026-05-30,RM_0015,CL_00057,66002.25
Insurance_000909,2026-06-24,RM_0002,CL_00335,186255.47
Insurance_001386,2026-06-26,RM_0041,CL_00036,66859.32
Insurance_001345,2026-06-05,RM_0041,CL_00656,35142.61
Insurance_001948,2026-05-16,RM_0004,CL_00627,110976.05
Insurance_001237,2026-05-11,RM_0002,CL_00055,132028.51
Insurance_002233,2026-06-13,RM_0001,CL_00721,11628.62
Insurance_000036,2026-04-17,RM_0002,CL_00565,50491.74
Insurance_001127,2026-04-15,RM_0043,CL_00160,100631.92
Insurance_001508,2026-06-01,RM_0015,CL_00425,194337.79
Insurance_001884,2026-05-25,RM_0002,CL_00256,183934.34
Insurance_000708,2026-06-21,RM_0002,CL_00084,141423.05
Insurance_001845,2026-06-29,RM_0001,CL_00750,128705.92
Insurance_000540,2026-05-14,RM_0033,CL_00540,135749.63
Insurance_000774,2026-04-14,RM_0033,CL_00462,158806.43
Insurance_001815,2026-04-12,RM_0054,CL_00139,23660.88
Insurance_001963,2026-05-29,RM_0044,CL_00801,67380.05
Insurance_000748,2026-05-14,RM_0041,CL_00656,13114.17
Insurance_001424,2026-06-06,RM_0004,CL_00007,107556.52
Insurance_002369,2026-06-16,RM_0047,CL_00215,9335.49
Insurance_001900,2026-05-09,RM_0001,CL_00390,27701.86
Insurance_001324,2026-06-30,RM_0045,CL_00411,174869.57
Insurance_000728,2026-06-05,RM_0004,CL_00349,106626.36
Insurance_000337,2026-04-22,RM_0001,CL_00783,134008.74
Insurance_001009,2026-04-21,RM_0017,CL_00255,53460.91
Insurance_000524,2026-05-07,RM_0039,CL_00826,152435.54
Insurance_000508,2026-06-10,RM_0033,CL_00253,17309.21
Insurance_001365,2026-04-10,RM_0002,CL_00335,122811.43
Insurance_002477,2026-06-07,RM_0039,CL_00053,72063.44
Insurance_002201,2026-04-07,RM_0006,CL_00825,111011.76
Insurance_000486,2026-05-08,RM_0028,CL_00163,28552.35
Insurance_000676,2026-06-25,RM_0016,CL_00590,32606.29
Insurance_002044,2026-05-12,RM_0001,CL_00803,52647.41
Insurance_000696,2026-05-02,RM_0060,CL_00676,123727.27
Insurance_000227,2026-05-29,RM_0040,CL_00582,197906.62
Insurance_002264,2026-04-18,RM_0053,CL_00497,18569.13
Insurance_001050,2026-05-19,RM_0039,CL_00461,54184.46
Insurance_002438,2026-05-23,RM_0022,CL_00003,146356.27
Insurance_002368,2026-06-23,RM_0044,CL_00900,188527.48
Insurance_000043,2026-07-01,RM_0002,CL_00433,15973.9
Insurance_000852,2026-04-24,RM_0021,CL_00872,198271.96
Insurance_000041,2026-05-19,RM_0002,CL_00642,132836.33
Insurance_001556,2026-05-21,RM_0022,CL_00401,197245.47
Insurance_001478,2026-05-20,RM_0039,CL_00826,147976.28
Insurance_002401,2026-06-20,RM_0039,CL_00310,64412.02
Insurance_001371,2026-06-10,RM_0040,CL_00372,99536.53
Insurance_001938,2026-04-19,RM_0056,CL_00236,50809.96
Insurance_001588,2026-04-30,RM_0027,CL_00371,110303.15
Insurance_002375,2026-05-11,RM_0057,CL_00693,19475.47
Insurance_002342,2026-06-08,RM_0015,CL_00184,132904.2
Insurance_002065,2026-05-22,RM_0008,CL_00164,124823.31
Insurance_000431,2026-04-20,RM_0033,CL_00843,25149.52
Insurance_001804,2026-06-12,RM_0057,CL_00583,50535.33
Insurance_000402,2026-05-07,RM_0033,CL_00011,58212.83
Insurance_000943,2026-05-02,RM_0043,CL_00869,73116.19
Insurance_001336,2026-06-17,RM_0039,CL_00744,73459.33
Insurance_002273,2026-06-13,RM_0004,CL_00396,25441.53
Insurance_001630,2026-06-06,RM_0015,CL_00726,132681.58
Insurance_000576,2026-06-30,RM_0040,CL_00152,177700.19
Insurance_001262,2026-04-15,RM_0045,CL_00779,194569.68
Insurance_000791,2026-04-19,RM_0006,CL_00553,162823.61
Insurance_000392,2026-05-05,RM_0022,CL_00511,23484.45
Insurance_001559,2026-05-02,RM_0059,CL_00469,33592.21
Insurance_000586,2026-04-29,RM_0041,CL_00379,123645.11
Insurance_001486,2026-05-03,RM_0047,CL_00312,143458.96
Insurance_001823,2026-05-31,RM_0039,CL_00100,199963.88
Insurance_000313,2026-05-22,RM_0001,CL_00908,73745.15
Insurance_000988,2026-04-25,RM_0004,CL_00810,176947.89
Insurance_002420,2026-04-12,RM_0006,CL_00456,198287.06
Insurance_000081,2026-06-29,RM_0006,CL_00472,97339.14
Insurance_001155,2026-05-11,RM_0037,CL_00260,184633.82
Insurance_000555,2026-05-08,RM_0040,CL_00644,128554.65
Insurance_001274,2026-06-02,RM_0008,CL_00904,193662.9
Insurance_001984,2026-05-17,RM_0058,CL_00011,185026.29
Insurance_000653,2026-04-27,RM_0016,CL_00478,86067.53
Insurance_001587,2026-06-14,RM_0002,CL_00177,86621.51
Insurance_001454,2026-06-18,RM_0004,CL_00733,94141.27
Insurance_000226,2026-05-16,RM_0010,CL_00189,92788.27
Insurance_000229,2026-06-21,RM_0060,CL_00050,195579.39
Insurance_000439,2026-05-04,RM_0004,CL_00104,163338.47
Insurance_000143,2026-04-20,RM_0004,CL_00504,74771.5
Insurance_001766,2026-04-14,RM_0012,CL_00719,140612.14
Insurance_000018,2026-05-27,RM_0006,CL_00542,125675.46
Insurance_001292,2026-04-23,RM_0015,CL_00437,95777.87
Insurance_000063,2026-06-27,RM_0039,CL_00885,121819.4
Insurance_001656,2026-07-01,RM_0047,CL_00895,92777.04
Insurance_000292,2026-06-27,RM_0033,CL_00071,63351.12
Insurance_001906,2026-06-13,RM_0027,CL_00864,55587.42
Insurance_002189,2026-06-25,RM_0004,CL_00555,192109.89
Insurance_001394,2026-05-13,RM_0002,CL_00601,58673.27
Insurance_001281,2026-06-05,RM_0049,CL_00764,12147.99
Insurance_002081,2026-04-25,RM_0010,CL_00805,167869.72
Insurance_002362,2026-05-25,RM_0006,CL_00520,28936.37
Insurance_000921,2026-05-08,RM_0056,CL_00768,148182.4
Insurance_001654,2026-05-25,RM_0045,CL_00779,102382.17
Insurance_001851,2026-06-02,RM_0027,CL_00710,179529.31
Insurance_001649,2026-05-25,RM_0001,CL_00783,54931.18
Insurance_000928,2026-04-15,RM_0004,CL_00572,53530.1
Insurance_000291,2026-06-20,RM_0056,CL_00179,194739.42
Insurance_002411,2026-05-07,RM_0049,CL_00609,83383.71
Insurance_002005,2026-06-09,RM_0028,CL_00549,65037.65
Insurance_000194,2026-05-04,RM_0045,CL_00570,114851.83
Insurance_002135,2026-05-31,RM_0059,CL_00135,188894.19
Insurance_000750,2026-06-27,RM_0017,CL_00022,179132.88
Insurance_001391,2026-04-18,RM_0044,CL_00151,103328.11
Insurance_001917,2026-06-06,RM_0021,CL_00384,158679.25
Insurance_001398,2026-05-27,RM_0022,CL_00669,59533.94
Insurance_000981,2026-05-12,RM_0002,CL_00030,65621.07
Insurance_002360,2026-06-18,RM_0053,CL_00925,172635.34
Insurance_001299,2026-06-09,RM_0049,CL_00410,34320.99
Insurance_001440,2026-04-21,RM_0017,CL_00844,47553.87
Insurance_001721,2026-06-23,RM_0004,CL_00627,165733.48
Insurance_002109,2026-06-01,RM_0053,CL_00005,87866.42
Insurance_000836,2026-05-09,RM_0022,CL_00401,105405.64
Insurance_000105,2026-05-09,RM_0021,CL_00311,171728.44
Insurance_001595,2026-05-21,RM_0028,CL_00288,151675.64
Insurance_001783,2026-04-22,RM_0053,CL_00574,153857.34
Insurance_001196,2026-06-03,RM_0057,CL_00665,7866.23
Insurance_000523,2026-05-25,RM_0033,CL_00002,22077.95
Insurance_000513,2026-07-01,RM_0047,CL_00014,145016.55
Insurance_002195,2026-06-03,RM_0057,CL_00583,86518.55
Insurance_002004,2026-07-01,RM_0008,CL_00699,197680.92
Insurance_001468,2026-06-16,RM_0021,CL_00101,159686.54
Insurance_001340,2026-04-11,RM_0028,CL_00522,92144.92
Insurance_001363,2026-06-16,RM_0017,CL_00243,155638.84
Insurance_002318,2026-06-12,RM_0031,CL_00292,50130.5
Insurance_001788,2026-04-19,RM_0008,CL_00552,18993.95
Insurance_000729,2026-06-01,RM_0039,CL_00470,102199.26
Insurance_001125,2026-05-18,RM_0045,CL_00312,21047.91
Insurance_000754,2026-05-21,RM_0033,CL_00869,31281.53
Insurance_001695,2026-05-31,RM_0015,CL_00193,29596.41
Insurance_001612,2026-07-02,RM_0001,CL_00051,54649.64
Insurance_002440,2026-04-28,RM_0039,CL_00675,36265.24
Insurance_001518,2026-04-17,RM_0039,CL_00826,156601.38
Insurance_001102,2026-04-08,RM_0053,CL_00098,191146.44
Insurance_000658,2026-04-26,RM_0017,CL_00604,65134.95
Insurance_001207,2026-04-17,RM_0028,CL_00145,142726.12
Insurance_002198,2026-04-29,RM_0058,CL_00366,187006.03
Insurance_001932,2026-04-30,RM_0010,CL_00795,195880.32
Insurance_002120,2026-05-21,RM_0033,CL_00843,23081.26
Insurance_002050,2026-06-29,RM_0060,CL_00700,161060.01
Insurance_001283,2026-06-16,RM_0033,CL_00666,139727.82
Insurance_001519,2026-05-02,RM_0058,CL_00586,134602.42
Insurance_001824,2026-04-12,RM_0039,CL_00529,97203.3
Insurance_000786,2026-06-24,RM_0045,CL_00411,162527.11
Insurance_000005,2026-04-30,RM_0006,CL_00881,42784.49
Insurance_002449,2026-06-12,RM_0001,CL_00278,32821.0
Insurance_001375,2026-05-19,RM_0004,CL_00418,129751.22
Insurance_000254,2026-05-05,RM_0033,CL_00834,95675.23
Insurance_001774,2026-05-02,RM_0008,CL_00074,190399.25
Insurance_001432,2026-05-21,RM_0016,CL_00122,80029.11
Insurance_002064,2026-04-25,RM_0054,CL_00816,44326.43
Insurance_001443,2026-05-19,RM_0057,CL_00672,82749.71
Insurance_002403,2026-06-07,RM_0027,CL_00458,80963.98
Insurance_001159,2026-05-30,RM_0043,CL_00306,135246.98
Insurance_002127,2026-06-06,RM_0059,CL_00281,35237.52
Insurance_000107,2026-06-01,RM_0022,CL_00580,83485.47
Insurance_001735,2026-05-18,RM_0039,CL_00053,70687.64
Insurance_000272,2026-06-10,RM_0041,CL_00592,68057.98
Insurance_002326,2026-06-17,RM_0053,CL_00220,84937.82
Insurance_000631,2026-05-26,RM_0012,CL_00713,89103.17
Insurance_001505,2026-06-30,RM_0049,CL_00214,195105.51
Insurance_001183,2026-05-29,RM_0049,CL_00817,40696.13
Insurance_000369,2026-06-11,RM_0027,CL_00110,111409.77
Insurance_000792,2026-06-30,RM_0043,CL_00240,28843.61
Insurance_001701,2026-05-15,RM_0022,CL_00026,12869.3
Insurance_000205,2026-06-18,RM_0028,CL_00045,108406.36
Insurance_000334,2026-04-23,RM_0057,CL_00054,173166.72
Insurance_000475,2026-04-14,RM_0040,CL_00492,129688.34
Insurance_000756,2026-04-07,RM_0053,CL_00888,40343.4
Insurance_000946,2026-06-18,RM_0004,CL_00226,12221.0
Insurance_000529,2026-06-18,RM_0041,CL_00397,29743.96
Insurance_000425,2026-05-08,RM_0039,CL_00290,8308.51
Insurance_001880,2026-06-11,RM_0045,CL_00809,193882.23
Insurance_001770,2026-06-01,RM_0056,CL_00179,128293.79
Insurance_001397,2026-05-24,RM_0022,CL_00775,160680.83
Insurance_000253,2026-04-16,RM_0015,CL_00748,165952.42
Insurance_000824,2026-04-28,RM_0010,CL_00805,78536.59
Insurance_000740,2026-07-03,RM_0017,CL_00757,132968.48
Insurance_000368,2026-06-09,RM_0028,CL_00079,128297.02
Insurance_000842,2026-05-22,RM_0063,CL_00243,135188.03
Insurance_001422,2026-05-16,RM_0015,CL_00193,34145.22
Insurance_000093,2026-05-08,RM_0049,CL_00610,166828.06
Insurance_001465,2026-06-11,RM_0031,CL_00292,9015.52
Insurance_000872,2026-06-28,RM_0016,CL_00734,92990.26
Insurance_000762,2026-04-17,RM_0049,CL_00764,106238.92
Insurance_001483,2026-06-27,RM_0033,CL_00354,139429.43
Insurance_001617,2026-04-24,RM_0027,CL_00286,97489.14
Insurance_001525,2026-04-07,RM_0021,CL_00670,12771.21
Insurance_001485,2026-04-27,RM_0027,CL_00110,196464.69
Insurance_000287,2026-05-31,RM_0006,CL_00774,148454.28
Insurance_002180,2026-04-16,RM_0017,CL_00336,25015.28
Insurance_001024,2026-05-20,RM_0010,CL_00532,148659.98
Insurance_001315,2026-04-14,RM_0040,CL_00207,116694.57
Insurance_002231,2026-06-28,RM_0043,CL_00781,119912.43
Insurance_002370,2026-05-17,RM_0016,CL_00004,50678.81
Insurance_001862,2026-04-12,RM_0049,CL_00166,80175.61
Insurance_001272,2026-06-23,RM_0043,CL_00579,167608.42
Insurance_001859,2026-06-19,RM_0006,CL_00265,171758.41
Insurance_001170,2026-04-18,RM_0031,CL_00292,105458.2
Insurance_002115,2026-05-17,RM_0054,CL_00816,45571.16
Insurance_000951,2026-04-12,RM_0045,CL_00660,125473.57
Insurance_000553,2026-05-29,RM_0037,CL_00867,21609.12
Insurance_001651,2026-04-20,RM_0043,CL_00197,8192.24
Insurance_001844,2026-04-28,RM_0008,CL_00493,16647.81
Insurance_001247,2026-07-02,RM_0009,CL_00041,123511.8
Insurance_002229,2026-06-05,RM_0033,CL_00747,166801.13
Insurance_002383,2026-04-19,RM_0049,CL_00764,84664.19
Insurance_001004,2026-05-07,RM_0041,CL_00128,67258.16
Insurance_001728,2026-05-06,RM_0027,CL_00458,50305.5
Insurance_000974,2026-04-06,RM_0027,CL_00090,190838.25
Insurance_000562,2026-06-16,RM_0056,CL_00536,165613.96
Insurance_001129,2026-07-04,RM_0017,CL_00844,124238.87
Insurance_000411,2026-04-12,RM_0008,CL_00743,199968.05
Insurance_001414,2026-05-31,RM_0043,CL_00245,71095.29
Insurance_002436,2026-06-18,RM_0006,CL_00825,73791.32
Insurance_002256,2026-05-13,RM_0059,CL_00469,34717.14
Insurance_001341,2026-07-04,RM_0002,CL_00457,86538.47
Insurance_000451,2026-04-30,RM_0004,CL_00573,70236.1
Insurance_000328,2026-06-06,RM_0001,CL_00554,79084.14
Insurance_001491,2026-04-25,RM_0004,CL_00550,122296.34
Insurance_000742,2026-06-09,RM_0047,CL_00391,121272.73
Insurance_000521,2026-05-31,RM_0001,CL_00790,103460.52
Insurance_002304,2026-04-27,RM_0040,CL_00207,149728.13
Insurance_000711,2026-07-01,RM_0037,CL_00867,140966.11
Insurance_001877,2026-06-21,RM_0049,CL_00126,187489.13
Insurance_002491,2026-06-13,RM_0012,CL_00238,181211.49
Insurance_001354,2026-04-28,RM_0008,CL_00722,43009.71
Insurance_001842,2026-06-30,RM_0044,CL_00842,48283.22
Insurance_002226,2026-04-16,RM_0004,CL_00377,106247.32
Insurance_000876,2026-05-22,RM_0002,CL_00433,19641.87
Insurance_001627,2026-06-15,RM_0039,CL_00412,126024.84
Insurance_000745,2026-05-05,RM_0015,CL_00356,102905.41
Insurance_002372,2026-06-14,RM_0033,CL_00784,8112.66
Insurance_001929,2026-05-05,RM_0015,CL_00853,152221.46
Insurance_001075,2026-07-01,RM_0039,CL_00717,194719.94
Insurance_000167,2026-05-20,RM_0008,CL_00019,120628.42
Insurance_001805,2026-06-03,RM_0041,CL_00589,121441.62
Insurance_000651,2026-05-04,RM_0049,CL_00235,199792.89
Insurance_000923,2026-04-08,RM_0010,CL_00835,197231.33
Insurance_000683,2026-05-17,RM_0006,CL_00647,88702.48
Insurance_000264,2026-04-22,RM_0039,CL_00498,49593.4
Insurance_000015,2026-06-04,RM_0022,CL_00499,19014.24
Insurance_000504,2026-06-25,RM_0002,CL_00180,120081.13
Insurance_001098,2026-05-27,RM_0056,CL_00536,29612.17
Insurance_001570,2026-04-28,RM_0001,CL_00803,130922.6
Insurance_000535,2026-05-02,RM_0041,CL_00324,38744.32
Insurance_001482,2026-05-18,RM_0031,CL_00332,64169.65
Insurance_002150,2026-05-09,RM_0058,CL_00597,81520.5
Insurance_001946,2026-05-09,RM_0010,CL_00625,55615.41
Insurance_002042,2026-05-28,RM_0047,CL_00538,178207.75
Insurance_001807,2026-05-19,RM_0015,CL_00621,75541.77
Insurance_001921,2026-06-24,RM_0012,CL_00455,33254.69
Insurance_001657,2026-05-08,RM_0035,CL_00308,84021.49
Insurance_000120,2026-04-15,RM_0041,CL_00613,139752.13
Insurance_001742,2026-06-19,RM_0045,CL_00312,162501.45
Insurance_002122,2026-04-20,RM_0016,CL_00446,184266.79
Insurance_000033,2026-06-16,RM_0033,CL_00843,36357.98
Insurance_001885,2026-05-22,RM_0022,CL_00309,140800.16
Insurance_000665,2026-07-03,RM_0007,CL_00452,183631.0
Insurance_001182,2026-04-29,RM_0001,CL_00278,132917.32
Insurance_001871,2026-05-08,RM_0037,CL_00364,99394.14
Insurance_001897,2026-05-02,RM_0049,CL_00409,7757.27
Insurance_002335,2026-04-16,RM_0004,CL_00377,92003.29
Insurance_000785,2026-06-18,RM_0017,CL_00844,59334.33
Insurance_002461,2026-04-08,RM_0049,CL_00883,188924.3
Insurance_002363,2026-04-25,RM_0043,CL_00245,77066.76
Insurance_000766,2026-05-19,RM_0060,CL_00388,8503.98
Insurance_002090,2026-06-01,RM_0056,CL_00616,194494.37
Insurance_001174,2026-04-07,RM_0040,CL_00492,182526.11
Insurance_000590,2026-04-05,RM_0017,CL_00419,114622.59
Insurance_000641,2026-05-24,RM_0031,CL_00763,192820.86
Insurance_000761,2026-06-18,RM_0053,CL_00131,169948.33
Insurance_001433,2026-06-15,RM_0053,CL_00249,10565.7
