TGS_ID,Date,rm_id,client_id,TGS_Amount
TGS_002948,2026-06-19,RM_0008,CL_00743,12789.95
TGS_001010,06-05-2026,RM_0002,CL_00398,3196.71
TGS_002900,2026-06-24,RM_0047,CL_00596,63523.04
TGS_000953,2026-06-01,RM_0017,CL_00255,2638.53
TGS_000163,2026-06-20,RM_0002,CL_00055,5582.33
TGS_000676,2026-06-23,RM_0059,CL_00433,24180.44
TGS_002322,2026-05-07,RM_0010,CL_00805,53096.01
TGS_001740,2026-06-11,RM_0044,CL_00258,68300.21
TGS_002239,2026-06-30,RM_0006,CL_00206,45663.0
TGS_001838,2026-05-10,RM_0043,CL_00480,7620.42
TGS_000895,2026-06-10,RM_0053,CL_00116,47184.73
TGS_001736,2026-05-16,RM_0053,CL_00137,51561.81
TGS_002432,2026-05-03,RM_0043,CL_00450,68961.22
TGS_002179,2026-06-06,RM_0049,CL_00291,25124.87
TGS_000503,2026-06-24,RM_0054,CL_00139,4560.05
TGS_000092,2026-06-20,RM_0001,CL_00855,71187.95
TGS_001088,2026-04-15,RM_0006,CL_00520,53924.36
TGS_001410,2026-06-12,RM_0015,CL_00184,6023.81
TGS_001790,2026-04-17,RM_0052,CL_00564,43676.85
TGS_001152,2026-05-21,RM_0028,CL_00009,58492.96
TGS_002868,2026-06-18,RM_0017,CL_00640,37933.99
TGS_001233,2026-05-10,RM_0001,CL_00330,55177.58
TGS_002744,2026-04-27,RM_0044,CL_00801,60304.78
TGS_002262,2026-04-11,RM_0031,CL_00292,7832.13
TGS_000453,2026-05-31,RM_0028,CL_00524,4598.5
TGS_002061,2026-04-27,RM_0053,CL_00158,27966.64
TGS_000642,2026-05-31,RM_0049,CL_00592,11517.39
TGS_000299,2026-05-08,RM_0015,CL_00877,68334.06
TGS_002187,2026-05-18,RM_0043,CL_00229,16412.31
TGS_001621,2026-06-27,RM_0006,CL_00520,41032.86
TGS_001568,2026-04-05,RM_0053,CL_00284,1581.4
TGS_000128,2026-07-04,RM_0004,CL_00896,67870.17
TGS_000937,2026-04-28,RM_0059,CL_00389,59592.98
TGS_001218,2026-05-10,RM_0039,CL_00744,27020.71
TGS_002929,2026-05-13,RM_0004,CL_00572,41153.36
TGS_001090,2026-05-15,RM_0033,CL_00482,26259.54
TGS_002241,2026-04-25,RM_0037,CL_00445,13066.33
TGS_001020,2026-07-01,RM_0001,CL_00390,68486.84
TGS_002500,2026-05-28,RM_0001,CL_00188,42697.87
TGS_001800,2026-06-17,RM_0033,CL_00064,65630.73
TGS_000283,2026-06-07,RM_0049,CL_00302,57443.61
TGS_000224,2026-07-02,RM_0033,CL_00424,19944.6
TGS_000239,2026-04-24,RM_0004,CL_00130,43196.91
TGS_001405,2026-05-26,RM_0052,CL_00530,66913.89
TGS_001127,2026-05-06,RM_0049,CL_00360,17654.59
TGS_001350,2026-06-10,RM_0015,CL_00853,7420.45
TGS_002523,2026-05-10,RM_0022,CL_00899,68339.66
TGS_000575,2026-04-26,RM_0015,CL_00184,70970.07
TGS_001976,19-05-2026,RM_0016,CL_00246,15567.96
TGS_001384,2026-06-23,RM_0012,CL_00238,59969.65
TGS_000524,2026-05-08,RM_0045,CL_00034,63443.89
TGS_000293,25-06-2026,RM_0001,CL_00790,46800.61
TGS_000845,2026-04-05,RM_0012,CL_00238,59475.93
TGS_001158,2026-04-19,RM_0052,CL_00504,28249.48
TGS_002116,2026-06-15,RM_0040,CL_00571,9837.0
TGS_002431,2026-06-07,RM_0001,CL_00390,18696.73
TGS_002399,2026-06-01,RM_0041,CL_00379,33313.41
TGS_002268,29-05-2026,RM_0006,CL_00012,69506.18
TGS_001656,2026-05-15,RM_0031,CL_00367,58627.06
TGS_002652,2026-06-08,RM_0006,CL_00780,72446.6
TGS_000997,2026-05-25,RM_0028,CL_00288,15399.85
TGS_000688,2026-06-17,RM_0039,CL_00706,48446.93
TGS_002169,2026-05-03,RM_0045,CL_00411,36853.61
TGS_001657,2026-06-20,RM_0037,CL_00695,45864.98
TGS_000706,2026-06-09,RM_0028,CL_00288,31408.27
TGS_000320,2026-04-11,RM_0022,CL_00664,63816.08
TGS_002662,2026-06-22,RM_0043,CL_00165,12440.59
TGS_000660,2026-04-19,RM_0033,CL_00438,16646.59
TGS_000311,2026-04-08,RM_0033,CL_00438,6368.61
TGS_000468,2026-06-21,RM_0028,CL_00045,26352.71
TGS_002467,2026-06-17,RM_0004,CL_00418,47176.97
TGS_001577,2026-06-05,RM_0053,CL_00852,65663.35
TGS_002915,2026-05-31,RM_0047,CL_00215,67683.4
TGS_002363,2026-05-02,RM_0001,CL_00459,66724.4
TGS_000721,2026-06-16,RM_0056,CL_00718,10760.66
TGS_000826,2026-05-03,RM_0004,CL_00504,60431.92
TGS_000288,2026-04-29,RM_0006,CL_00542,51961.73
TGS_002732,2026-05-10,RM_0006,CL_00015,56833.96
TGS_000292,2026-05-27,RM_0017,CL_00604,46687.63
TGS_001998,2026-05-14,RM_0008,CL_00019,13579.2
TGS_002324,2026-05-05,RM_0027,CL_00710,1797.02
TGS_000397,2026-05-20,RM_0015,CL_00812,51845.21
TGS_002849,2026-04-23,RM_0053,CL_00098,19036.22
TGS_001424,2026-07-04,RM_0053,CL_00807,28230.11
TGS_001584,2026-06-28,RM_0040,CL_00334,19562.88
TGS_000335,2026-05-17,RM_0037,CL_00445,26311.98
TGS_002594,2026-04-21,RM_0022,CL_00664,2652.71
TGS_001052,2026-05-14,RM_0004,CL_00689,42979.5
TGS_001055,2026-04-21,RM_0001,CL_00790,3066.56
TGS_001970,2026-06-02,RM_0015,CL_00521,52250.45
TGS_000946,2026-04-09,RM_0015,CL_00028,17867.56
TGS_002190,2026-04-20,RM_0001,CL_00762,66276.21
TGS_001919,2026-04-17,RM_0017,CL_00759,68250.26
TGS_001805,2026-04-06,RM_0049,CL_00749,19815.16
TGS_000641,2026-06-01,RM_0041,CL_00177,55637.88
TGS_001883,2026-06-11,RM_0043,CL_00306,56306.49
TGS_000318,2026-04-09,RM_0053,CL_00108,37339.03
TGS_000932,2026-04-10,RM_0049,CL_00114,34182.05
TGS_002506,2026-05-19,RM_0033,CL_00837,20745.79
TGS_000495,2026-04-23,RM_0043,CL_00624,22144.29
TGS_002989,2026-06-11,RM_0045,CL_00517,19508.67
TGS_000130,13-06-2026,RM_0033,CL_00367,37695.04
TGS_000656,2026-06-18,RM_0028,CL_00712,23857.63
TGS_000652,2026-04-20,RM_0058,CL_00516,24556.02
TGS_001205,2026-05-05,RM_0045,CL_00576,13774.28
TGS_001036,2026-05-20,RM_0037,CL_00537,28647.48
TGS_000671,2026-07-01,RM_0049,CL_00501,4611.79
TGS_002501,2026-06-21,RM_0027,CL_00110,69935.54
TGS_000931,2026-05-08,RM_0001,CL_00051,14772.82
TGS_002168,2026-04-27,RM_0040,CL_00787,17526.61
TGS_002697,2026-04-18,RM_0002,CL_00403,60396.66
TGS_000268,2026-05-12,RM_0012,CL_00713,36324.47
TGS_002471,2026-06-20,RM_0004,CL_00104,60725.38
TGS_001678,2026-05-01,RM_0047,CL_00738,43638.81
TGS_002699,2026-04-25,RM_0015,CL_00195,49068.75
TGS_002039,2026-07-04,RM_0045,CL_00587,43052.13
TGS_000062,2026-04-27,RM_0021,CL_00048,30349.8
TGS_000251,2026-06-28,RM_0049,CL_00508,68149.29
TGS_001435,2026-05-23,RM_0047,CL_00344,70077.69
TGS_000754,2026-05-26,RM_0001,CL_00463,10221.44
TGS_002620,2026-04-06,RM_0022,CL_00649,20998.53
TGS_001217,2026-04-30,RM_0017,CL_00684,73997.45
TGS_000783,10-04-2026,RM_0053,CL_00527,29558.95
TGS_000501,2026-04-10,RM_0056,CL_00236,33366.01
TGS_002590,2026-05-18,RM_0004,CL_00728,47598.61
TGS_002120,2026-05-15,RM_0016,CL_00122,10044.96
TGS_000494,2026-06-12,RM_0016,CL_00340,37562.3
TGS_002784,2026-05-13,RM_0002,CL_00457,67015.23
TGS_001252,2026-06-29,RM_0033,CL_00217,5199.48
TGS_002542,2026-04-20,RM_0001,CL_00463,6890.29
TGS_001502,2026-05-18,RM_0058,CL_00185,45852.79
TGS_002342,2026-04-12,RM_0045,CL_00570,2902.82
TGS_000911,2026-04-10,RM_0053,CL_00595,48449.22
TGS_002270,2026-05-27,RM_0022,CL_00026,22550.68
TGS_001583,2026-05-17,RM_0010,CL_00129,26277.89
TGS_002769,2026-04-11,RM_0041,CL_00324,2349.8
TGS_002983,2026-05-26,RM_0028,CL_00313,48487.34
TGS_000046,2026-05-28,RM_0027,CL_00362,10668.07
TGS_001121,2026-05-25,RM_0053,CL_00284,36189.49
TGS_000078,2026-04-25,RM_0002,CL_00221,10238.49
TGS_002869,2026-04-25,RM_0028,CL_00352,34225.49
TGS_002216,2026-04-20,RM_0007,CL_00880,63329.06
TGS_001633,2026-05-29,RM_0058,CL_00586,61518.72
TGS_001180,2026-05-30,RM_0033,CL_00703,31015.8
TGS_001995,2026-05-04,RM_0037,CL_00695,8772.27
TGS_002557,2026-04-09,RM_0008,CL_00552,46892.82
TGS_001842,2026-05-26,RM_0006,CL_00780,47323.12
TGS_002083,2026-05-16,RM_0039,CL_00547,68961.4
TGS_002272,2026-04-26,RM_0043,CL_00160,22544.17
TGS_001806,2026-05-26,RM_0037,CL_00328,43816.67
TGS_002475,2026-05-31,RM_0043,CL_00245,18647.42
TGS_002884,2026-05-18,RM_0031,CL_00428,12178.64
TGS_000222,24-06-2026,RM_0056,CL_00536,49572.58
TGS_000943,2026-05-12,RM_0039,CL_00662,41764.79
TGS_001011,2026-05-01,RM_0016,CL_00060,23421.7
TGS_001332,2026-05-01,RM_0006,CL_00553,26402.67
TGS_002368,2026-06-21,RM_0039,CL_00374,44304.46
TGS_001107,2026-05-18,RM_0006,CL_00553,15019.9
TGS_002759,2026-06-07,RM_0001,CL_00750,69122.38
TGS_002495,2026-06-12,RM_0016,CL_00314,33597.24
TGS_002636,2026-04-17,RM_0004,CL_00733,25239.65
TGS_001132,2026-06-11,RM_0049,CL_00360,16415.5
TGS_000533,2026-05-12,RM_0004,CL_00396,35017.9
TGS_000312,2026-04-20,RM_0008,CL_00552,61737.89
TGS_001630,2026-06-03,RM_0053,CL_00663,36240.63
TGS_001781,2026-06-01,RM_0058,CL_00234,64363.99
TGS_001457,2026-07-03,RM_0002,CL_00433,51590.68
TGS_001697,2026-04-29,RM_0049,CL_00176,28184.64
TGS_000973,2026-05-17,RM_0028,CL_00522,32863.55
TGS_000544,2026-05-16,RM_0028,CL_00035,64564.73
TGS_001352,2026-04-19,RM_0039,CL_00704,64401.42
TGS_002994,2026-05-14,RM_0052,CL_00385,3463.18
TGS_001305,2026-06-02,RM_0017,CL_00705,56333.35
TGS_001001,2026-07-03,RM_0033,CL_00540,15094.17
TGS_001792,2026-06-11,RM_0043,CL_00851,31162.69
TGS_001432,2026-07-02,RM_0043,CL_00882,42149.08
TGS_002575,2026-06-28,RM_0002,CL_00393,1703.83
TGS_002183,2026-04-25,RM_0004,CL_00396,48122.83
TGS_000192,2026-04-23,RM_0039,CL_00717,48564.13
TGS_002559,2026-05-06,RM_0001,CL_00463,58776.29
TGS_002134,2026-04-16,RM_0039,CL_00547,59089.69
TGS_002824,2026-04-05,RM_0004,CL_00628,1801.7
TGS_001567,2026-06-13,RM_0041,CL_00363,39262.66
TGS_001171,2026-06-18,RM_0008,CL_00164,2581.86
TGS_002100,2026-06-23,RM_0002,CL_00335,27684.72
TGS_002329,29-04-2026,RM_0041,CL_00507,4803.0
TGS_001722,2026-05-25,RM_0049,CL_00592,12051.12
TGS_001337,2026-05-12,RM_0057,CL_00686,26841.8
TGS_002235,2026-04-12,RM_0010,CL_00129,64177.99
TGS_002951,2026-05-07,RM_0011,CL_00737,6607.02
TGS_001301,2026-05-01,RM_0007,CL_00820,41301.62
TGS_000032,2026-06-06,RM_0004,CL_00661,52834.0
TGS_001523,2026-06-26,RM_0037,CL_00890,15479.6
TGS_001588,2026-04-05,RM_0043,CL_00856,11283.04
TGS_002852,2026-05-10,RM_0027,CL_00081,14947.73
TGS_001856,2026-05-11,RM_0040,CL_00465,40178.61
TGS_002299,2026-04-06,RM_0015,CL_00763,12455.74
TGS_001931,2026-05-16,RM_0043,CL_00856,55411.06
TGS_001177,2026-06-11,RM_0017,CL_00708,57143.61
TGS_002059,2026-05-06,RM_0049,CL_00235,40763.13
TGS_000819,2026-05-29,RM_0053,CL_00005,44810.08
TGS_000749,2026-04-30,RM_0049,CL_00368,14612.97
TGS_001015,2026-05-10,RM_0004,CL_00418,11605.18
TGS_000076,2026-06-29,RM_0002,CL_00601,64458.46
TGS_001639,2026-05-23,RM_0049,CL_00526,22054.15
TGS_000798,2026-04-23,RM_0006,CL_00395,20542.09
TGS_002289,2026-04-29,RM_0008,CL_00727,31492.92
TGS_002455,2026-05-18,RM_0006,CL_00012,22363.44
TGS_000985,2026-04-09,RM_0009,CL_00339,29077.03
TGS_002690,13-04-2026,RM_0015,CL_00763,4607.96
TGS_002779,2026-07-01,RM_0053,CL_00131,21798.3
TGS_002154,2026-04-19,RM_0015,CL_00121,1119.45
TGS_001318,2026-05-03,RM_0057,CL_00686,20800.46
TGS_000437,02-05-2026,RM_0022,CL_00401,10105.85
TGS_000512,2026-05-21,RM_0049,CL_00766,50545.2
TGS_000516,23-06-2026,RM_0040,CL_00715,44228.79
TGS_002747,2026-06-20,RM_0015,CL_00117,1193.12
TGS_000422,2026-04-05,RM_0033,CL_00837,18399.01
TGS_000824,2026-07-04,RM_0058,CL_00597,13411.04
TGS_001560,2026-05-17,RM_0047,CL_00017,44432.97
TGS_000044,2026-05-15,RM_0004,CL_00573,33372.27
TGS_001683,2026-06-02,RM_0017,CL_00602,14401.73
TGS_000285,2026-04-05,RM_0047,CL_00538,51265.03
TGS_002570,2026-05-10,RM_0001,CL_00803,65812.13
TGS_002672,2026-06-21,RM_0017,CL_00751,35241.7
TGS_001211,2026-06-25,RM_0056,CL_00718,20364.06
TGS_000510,2026-05-11,RM_0007,CL_00897,8269.37
TGS_000017,2026-05-05,RM_0027,CL_00614,66439.82
TGS_001882,2026-06-28,RM_0028,CL_00264,36437.99
TGS_002401,2026-06-16,RM_0033,CL_00011,73293.55
TGS_001873,2026-07-01,RM_0040,CL_00582,40039.51
TGS_001734,24-05-2026,RM_0060,CL_00763,12906.03
TGS_002901,2026-04-05,RM_0015,CL_00748,4596.46
TGS_000022,2026-05-14,RM_0002,CL_00376,20275.52
TGS_002037,2026-06-09,RM_0002,CL_00494,24123.78
TGS_001031,2026-04-24,RM_0001,CL_00397,74274.25
TGS_002505,2026-05-31,RM_0060,CL_00676,1267.05
TGS_001714,2026-06-01,RM_0058,CL_00597,58304.22
TGS_002421,2026-06-29,RM_0006,CL_00780,12826.17
TGS_001535,2026-04-12,RM_0045,CL_00570,24812.4
TGS_002045,2026-07-01,RM_0001,CL_00721,70384.95
TGS_001671,2026-04-15,RM_0047,CL_00612,37818.96
TGS_001506,2026-06-04,RM_0045,CL_00148,48026.83
TGS_001744,2026-06-10,RM_0035,CL_00308,13346.83
TGS_001006,2026-07-03,RM_0033,CL_00132,22772.23
TGS_001610,2026-04-29,RM_0049,CL_00126,60707.13
TGS_000869,2026-06-01,RM_0015,CL_00059,36583.76
TGS_002533,2026-04-20,RM_0010,CL_00532,72306.48
TGS_002032,2026-05-27,RM_0058,CL_00466,58476.07
TGS_001035,2026-05-25,RM_0017,CL_00016,65853.81
TGS_001948,2026-06-01,RM_0045,CL_00809,54493.76
TGS_000902,2026-04-30,RM_0028,CL_00079,43296.61
TGS_001595,2026-06-20,RM_0001,CL_00790,40955.16
TGS_001923,2026-05-22,RM_0049,CL_00136,54848.74
TGS_002305,2026-05-19,RM_0002,CL_00898,53228.62
TGS_000218,2026-04-13,RM_0002,CL_00433,7827.62
TGS_001301,2026-05-01,RM_0007,CL_00820,41301.62
TGS_002344,2026-04-29,RM_0004,CL_00572,12063.17
TGS_002297,2026-04-27,RM_0028,CL_00605,40383.12
TGS_000481,2026-05-25,RM_0027,CL_00110,60182.65
TGS_001166,2026-06-13,RM_0002,CL_00403,11858.8
TGS_001512,2026-05-11,RM_0021,CL_00209,55530.46
TGS_002236,2026-05-20,RM_0001,CL_00762,21557.02
TGS_001599,2026-06-17,RM_0049,CL_00866,59247.44
TGS_001110,2026-06-07,RM_0004,CL_00263,36706.88
TGS_000920,2026-05-10,RM_0052,CL_00477,11476.92
TGS_001579,2026-05-09,RM_0049,CL_00501,56877.42
TGS_002202,2026-05-15,RM_0027,CL_00294,30496.3
TGS_002460,2026-07-01,RM_0010,CL_00084,72225.28
TGS_002632,2026-05-12,RM_0010,CL_00805,47644.28
TGS_001120,2026-05-06,RM_0033,CL_00064,47587.29
TGS_001904,2026-06-13,RM_0040,CL_00571,24886.56
TGS_001290,2026-06-06,RM_0002,CL_00241,52523.42
TGS_000137,30-06-2026,RM_0033,CL_00066,56719.67
TGS_000770,2026-04-15,RM_0001,CL_00283,49844.72
TGS_001186,2026-04-20,RM_0006,CL_00506,29839.22
TGS_002312,2026-06-25,RM_0002,CL_00408,61172.23
TGS_000398,2026-06-18,RM_0028,CL_00776,2046.61
TGS_000249,2026-06-08,RM_0054,CL_00559,52830.39
TGS_002692,2026-05-11,RM_0057,CL_00167,38293.94
TGS_000855,2026-04-22,RM_0040,CL_00363,73167.31
TGS_000373,2026-04-10,RM_0028,CL_00079,25274.05
TGS_000729,2026-06-25,RM_0017,CL_00070,5327.03
TGS_000513,2026-04-22,RM_0040,CL_00622,15510.67
TGS_001932,2026-06-14,RM_0058,CL_00234,32156.83
TGS_002934,2026-06-29,RM_0015,CL_00792,47405.11
TGS_002487,2026-06-28,RM_0033,CL_00612,40279.42
TGS_002944,2026-05-08,RM_0033,CL_00066,60100.93
TGS_000653,2026-06-11,RM_0027,CL_00399,53653.95
TGS_001109,2026-05-22,RM_0053,CL_00633,70743.64
TGS_000878,2026-04-22,RM_0022,CL_00413,24641.58
TGS_002038,2026-06-11,RM_0039,CL_00821,7107.62
TGS_000254,2026-05-26,RM_0059,CL_00281,74068.22
TGS_000897,2026-06-16,RM_0039,CL_00651,19319.72
TGS_000958,2026-06-02,RM_0039,CL_00529,71817.12
TGS_000455,2026-05-01,RM_0028,CL_00061,70899.6
TGS_001070,05-04-2026,RM_0016,CL_00478,22066.16
TGS_002451,2026-06-20,RM_0017,CL_00347,67822.25
TGS_002027,2026-05-23,RM_0049,CL_00302,3984.15
TGS_002087,2026-05-16,RM_0037,CL_00414,56842.86
TGS_001295,12-06-2026,RM_0033,CL_00745,20892.56
TGS_000554,2026-05-02,RM_0028,CL_00527,42930.6
TGS_000888,2026-04-30,RM_0002,CL_00118,45336.73
TGS_000519,2026-05-05,RM_0060,CL_00748,33101.11
TGS_002749,2026-04-15,RM_0040,CL_00277,55086.05
TGS_002238,2026-04-11,RM_0015,CL_00748,67744.28
TGS_002197,2026-05-27,RM_0043,CL_00804,27228.03
TGS_000821,2026-05-05,RM_0041,CL_00029,48823.98
TGS_002362,2026-06-17,RM_0002,CL_00335,52761.94
TGS_002517,2026-06-22,RM_0004,CL_00349,22237.52
TGS_000160,2026-06-08,RM_0056,CL_00718,26369.71
TGS_002408,2026-05-17,RM_0058,CL_00652,36489.6
TGS_002102,2026-05-21,RM_0033,CL_00132,21436.64
TGS_000402,2026-06-15,RM_0022,CL_00399,24175.24
TGS_000950,2026-06-29,RM_0002,CL_00457,21856.5
TGS_001642,2026-04-30,RM_0002,CL_00534,54954.98
TGS_002593,2026-05-24,RM_0016,CL_00478,38640.99
TGS_000177,2026-06-26,RM_0052,CL_00564,2182.69
TGS_002926,2026-05-25,RM_0044,CL_00357,16365.68
TGS_000378,2026-05-06,RM_0016,CL_00060,47168.24
TGS_002152,2026-05-23,RM_0006,CL_00265,3441.1
TGS_002721,2026-04-11,RM_0040,CL_00412,56733.66
TGS_001562,2026-04-14,RM_0001,CL_00762,46625.97
TGS_002304,2026-06-16,RM_0002,CL_00030,36829.19
TGS_002035,2026-06-25,RM_0004,CL_00728,6051.44
TGS_001829,2026-06-23,RM_0028,CL_00605,64461.21
TGS_002504,2026-05-22,RM_0001,CL_00004,61327.14
TGS_001093,2026-06-19,RM_0017,CL_00255,56425.29
TGS_000851,2026-05-05,RM_0061,CL_00633,11463.76
TGS_001463,23-05-2026,RM_0004,CL_00142,23376.55
TGS_002552,2026-04-13,RM_0041,CL_00481,73625.79
TGS_002103,2026-06-19,RM_0004,CL_00396,15825.68
TGS_000090,2026-04-17,RM_0044,CL_00926,71028.46
TGS_001449,2026-04-11,RM_0021,CL_00384,17641.73
TGS_001876,2026-04-19,RM_0006,CL_00881,51077.19
TGS_001448,2026-07-03,RM_0006,CL_00796,2481.94
TGS_001812,2026-06-21,RM_0012,CL_00702,40591.62
TGS_001877,2026-06-15,RM_0010,CL_00795,35628.86
TGS_001634,2026-06-01,RM_0056,CL_00724,17996.96
TGS_002218,09-04-2026,RM_0049,CL_00279,55417.28
TGS_000490,2026-04-28,RM_0010,CL_00109,15848.76
TGS_000195,2026-05-23,RM_0057,CL_00093,54511.0
TGS_001553,2026-05-11,RM_0044,CL_00801,41626.07
TGS_002094,2026-05-05,RM_0008,CL_00727,47023.9
TGS_000165,2026-04-11,RM_0010,CL_00788,3813.71
TGS_002890,2026-04-09,RM_0043,CL_00233,67476.63
TGS_002958,2026-05-21,RM_0010,CL_00625,31004.2
TGS_002923,2026-04-07,RM_0049,CL_00883,58338.8
TGS_000421,2026-05-29,RM_0017,CL_00645,40529.26
TGS_002077,2026-06-14,RM_0033,CL_00002,27738.0
TGS_002867,2026-06-24,RM_0022,CL_00511,7568.99
TGS_002149,2026-05-04,RM_0010,CL_00805,1233.62
TGS_001149,2026-06-09,RM_0001,CL_00750,51560.68
TGS_000449,2026-04-29,RM_0044,CL_00357,13331.36
TGS_002445,2026-06-05,RM_0039,CL_00717,68756.21
TGS_000161,2026-04-06,RM_0041,CL_00656,8251.76
TGS_000142,2026-05-13,RM_0043,CL_00450,72889.74
TGS_000467,2026-06-29,RM_0012,CL_00702,60518.16
TGS_002716,2026-06-14,RM_0010,CL_00823,52298.04
TGS_001692,2026-07-02,RM_0028,CL_00712,55187.1
TGS_001328,2026-05-03,RM_0008,CL_00743,14394.59
TGS_000035,2026-06-21,RM_0041,CL_00496,35125.81
TGS_002999,2026-04-12,RM_0059,CL_00281,42178.98
TGS_000028,2026-05-05,RM_0002,CL_00403,73751.15
TGS_000079,2026-05-22,RM_0015,CL_00184,16056.14
TGS_002072,2026-06-05,RM_0040,CL_00277,61411.05
TGS_001823,2026-05-14,RM_0058,CL_00247,62936.77
TGS_001406,2026-05-07,RM_0039,CL_00820,51167.54
TGS_000121,2026-05-23,RM_0028,CL_00352,30248.51
TGS_001616,2026-06-11,RM_0039,CL_00487,46840.25
TGS_002544,2026-06-16,RM_0002,CL_00335,50030.56
TGS_000214,2026-05-02,RM_0001,CL_00330,68933.78
TGS_002615,2026-05-26,RM_0039,CL_00826,55873.56
TGS_001899,2026-06-06,RM_0053,CL_00753,29003.09
TGS_001123,2026-06-15,RM_0057,CL_00073,36884.11
TGS_000075,2026-05-10,RM_0017,CL_00317,19189.6
TGS_002307,2026-05-11,RM_0047,CL_00848,15176.85
TGS_001521,2026-06-04,RM_0049,CL_00610,68020.4
TGS_002107,2026-04-30,RM_0039,CL_00717,58617.33
TGS_002185,13-04-2026,RM_0047,CL_00137,13231.62
TGS_001495,2026-06-20,RM_0017,CL_00707,32211.11
TGS_001612,2026-06-16,RM_0056,CL_00194,64874.14
TGS_002841,2026-06-22,RM_0041,CL_00416,56920.59
TGS_001159,2026-05-22,RM_0004,CL_00668,42056.18
TGS_000757,2026-05-30,RM_0001,CL_00783,27956.72
TGS_001545,21-06-2026,RM_0002,CL_00376,11197.25
TGS_001824,2026-04-18,RM_0045,CL_00576,27398.73
TGS_001485,2026-05-30,RM_0002,CL_00398,73796.18
TGS_001668,2026-05-23,RM_0015,CL_00792,58207.79
TGS_002910,2026-04-21,RM_0028,CL_00288,13490.99
TGS_002888,2026-04-25,RM_0053,CL_00807,65085.57
TGS_002873,2026-06-16,RM_0031,CL_00654,61134.16
TGS_001572,2026-05-09,RM_0039,CL_00826,46287.09
TGS_000408,2026-04-16,RM_0011,CL_00777,15211.29
TGS_002543,2026-06-22,RM_0002,CL_00030,6308.09
TGS_000739,2026-04-08,RM_0017,CL_00317,36557.02
TGS_000463,2026-05-01,RM_0058,CL_00543,30571.83
TGS_002377,2026-05-23,RM_0041,CL_00177,5066.51
TGS_002521,2026-05-31,RM_0039,CL_00760,32892.41
TGS_001461,2026-06-06,RM_0060,CL_00344,47572.62
TGS_002418,2026-04-09,RM_0027,CL_00134,71360.43
TGS_000904,2026-05-21,RM_0028,CL_00043,52468.18
TGS_002564,2026-06-21,RM_0053,CL_00850,49943.3
TGS_002389,2026-05-16,RM_0027,CL_00426,24337.31
TGS_002012,2026-05-11,RM_0022,CL_00649,39792.11
TGS_000877,2026-04-09,RM_0027,CL_00600,8323.69
TGS_000599,2026-06-21,RM_0033,CL_00424,26770.95
TGS_001590,2026-07-02,RM_0045,CL_00059,11986.88
TGS_000083,25-05-2026,RM_0006,CL_00340,40937.08
TGS_001246,2026-05-26,RM_0058,CL_00574,44871.51
TGS_002195,2026-05-28,RM_0027,CL_00563,28820.51
TGS_001096,2026-06-19,RM_0053,CL_00833,16998.91
TGS_000999,2026-05-07,RM_0045,CL_00307,53584.63
TGS_001554,2026-06-20,RM_0043,CL_00422,66419.59
TGS_000179,2026-06-26,RM_0056,CL_00887,17306.44
TGS_002364,2026-04-07,RM_0012,CL_00742,2843.19
TGS_002984,2026-04-08,RM_0002,CL_00581,41426.91
TGS_000626,2026-05-27,RM_0027,CL_00502,43117.15
TGS_002832,2026-04-18,RM_0058,CL_00266,41650.64
TGS_000002,2026-05-27,RM_0043,CL_00197,71022.61
TGS_001345,2026-06-09,RM_0001,CL_00783,10265.62
TGS_002405,2026-04-27,RM_0039,CL_00736,58237.34
TGS_000591,2026-05-01,RM_0049,CL_00114,73524.39
TGS_000452,2026-07-01,RM_0028,CL_00045,53858.14
TGS_002959,2026-05-15,RM_0058,CL_00516,35213.74
TGS_001355,2026-05-20,RM_0057,CL_00583,54006.35
TGS_001050,2026-05-24,RM_0007,CL_00803,62527.47
TGS_002290,2026-05-18,RM_0002,CL_00256,65929.14
TGS_002491,2026-05-15,RM_0041,CL_00496,13872.97
TGS_000747,2026-05-17,RM_0053,CL_00220,53154.83
TGS_000330,2026-06-16,RM_0058,CL_00124,66533.77
TGS_002186,2026-05-07,RM_0049,CL_00592,36133.25
TGS_001814,02-07-2026,RM_0002,CL_00055,9275.0
TGS_002935,2026-05-06,RM_0044,CL_00357,32192.87
TGS_001510,2026-05-27,RM_0027,CL_00042,55962.59
TGS_000236,30-05-2026,RM_0006,CL_00405,18056.48
TGS_002296,2026-06-01,RM_0022,CL_00026,40352.53
TGS_000465,2026-04-06,RM_0031,CL_00854,26443.39
TGS_002907,2026-04-20,RM_0002,CL_00534,26064.52
TGS_000535,2026-07-03,RM_0017,CL_00757,55803.1
TGS_002843,2026-04-06,RM_0006,CL_00078,17358.87
TGS_000159,2026-06-21,RM_0002,CL_00581,9637.7
TGS_002785,25-05-2026,RM_0015,CL_00877,31844.38
TGS_002243,2026-05-02,RM_0002,CL_00084,4411.9
TGS_000441,2026-05-29,RM_0033,CL_00666,71485.32
TGS_000722,2026-04-26,RM_0008,CL_00493,73436.47
TGS_000466,27-05-2026,RM_0059,CL_00491,44336.1
TGS_000110,09-04-2026,RM_0043,CL_00240,32025.09
TGS_002918,2026-06-02,RM_0053,CL_00833,68724.21
TGS_000683,21-04-2026,RM_0001,CL_00072,49255.9
