rm_id,Region,Client_ID,Client_Segment,Transaction_id,Transaction_date,Delivery_Equity_Revenue_HouseCall,Delivery_Equity_Revenue_NonHouseCall,Cash_Intraday_Revenue_HouseCall,Cash_Intraday_Revenue_NonHouseCall,FnO_Revenue_NonHouseCall,FnO_Revenue_HouseCall,Commodity_Revenue_HouseCall,Commodity_Revenue_NonHouseCall,offline_revenue,online_revenue,net_revenue
RM_0053,North,CL_00098,HNI,TXN_0009790,2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13940.15,0.0,13940.15,13940.15
RM_0021,North,CL_00259,HNI,TXN_0002024,2026-04-23,0.0,0.0,20155.86,0.0,0.0,2700.78,10729.64,0.0,33586.28,0.0,33586.28
RM_0027,North,CL_00399,Retail,TXN_0012284,2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.52,0.0,4229.52,4229.52
RM_0060,Central,CL_00050,Retail,TXN_0001886,2026-06-19,0.0,0.0,0.0,8835.13,0.0,6128.74,0.0,11288.87,6128.74,20124.0,26252.74
RM_0045,East,CL_00577,Retail,TXN_0000003,2026-06-03,0.0,3735.16,0.0,0.0,8331.91,3676.49,0.0,11728.8,3676.49,23795.87,27472.36
RM_0017,East,CL_00255,HNI,TXN_0001253,2026-05-01,0.0,21032.79,0.0,0.0,16159.96,0.0,0.0,0.0,0.0,37192.75,37192.75
RM_0049,East,CL_00295,Retail,TXN_0003993,2026-05-04,3066.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.31,0.0,3066.31
RM_0015,West,CL_00877,Ultra HNI,TXN_0009230,2026-05-15,6007.9,0.0,0.0,0.0,0.0,0.0,1737.84,0.0,7745.74,0.0,7745.74
RM_0033,West,CL_00666,Retail,TXN_0002801,2026-05-14,1699.58,0.0,0.0,0.0,17934.49,4839.15,15400.28,0.0,21939.01,17934.49,39873.5
RM_0045,East,CL_00519,Ultra HNI,TXN_0003585,2026-05-18,0.0,0.0,0.0,0.0,0.0,17839.56,13012.19,0.0,30851.75,0.0,30851.75
RM_0039,East,CL_00744,Retail,TXN_0011933,2026-06-06,0.0,0.0,0.0,8235.43,0.0,0.0,0.0,0.0,0.0,8235.43,8235.43
RM_0058,West,CL_00673,HNI,TXN_0002194,2026-04-29,0.0,0.0,19450.33,0.0,0.0,12025.2,2151.72,20248.97,33627.25,20248.97,53876.22
RM_0049,East,CL_00410,Retail,TXN_0005442,2026-05-26,0.0,0.0,0.0,12063.92,0.0,0.0,0.0,0.0,0.0,12063.92,12063.92
RM_0002,,CL_00618,Retail,TXN_0014922,2026-04-27,7521.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.01,0.0,7521.01
RM_0060,Central,CL_00050,Retail,TXN_0012888,2026-06-08,17880.19,0.0,5614.57,0.0,0.0,11282.06,0.0,0.0,34776.82,0.0,34776.82
RM_0040,Central,CL_00571,HNI,TXN_0004106,2026-04-26,0.0,0.0,851.43,0.0,0.0,0.0,0.0,0.0,851.43,0.0,851.43
RM_0043,Central,CL_00054,HNI,TXN_0013875,2026-04-11,11493.56,0.0,0.0,16594.22,21792.77,0.0,8908.2,0.0,20401.76,38386.99,58788.75
RM_0017,East,CL_00537,Retail,TXN_0010916,2026-05-26,13678.84,13563.33,0.0,0.0,0.0,19267.05,13510.79,0.0,46456.68,13563.33,60020.01
RM_0027,North,CL_00286,Corporate,TXN_0004759,2026-04-06,2846.99,0.0,16876.62,0.0,0.0,0.0,0.0,0.0,19723.61,0.0,19723.61
RM_0015,West,CL_00028,HNI,TXN_0005262,2026-05-05,0.0,0.0,0.0,683.3,0.0,6924.93,0.0,0.0,6924.93,683.3,7608.23
RM_0047,Central,CL_00732,Retail,TXN_0005526,2026-05-21,0.0,0.0,20319.93,0.0,13372.64,15972.57,0.0,0.0,36292.5,13372.64,49665.14
RM_0001,East,CL_00330,Retail,TXN_0002179,2026-04-28,0.0,0.0,0.0,0.0,3362.66,0.0,0.0,0.0,0.0,3362.66,3466.89
RM_0043,Central,CL_00794,Corporate,TXN_0009248,2026-05-03,20633.2,17616.39,0.0,0.0,0.0,7704.42,0.0,3028.15,28337.62,20644.54,48982.16
RM_0033,West,CL_00834,HNI,TXN_0004363,2026-06-05,0.0,11039.98,0.0,15472.35,20562.5,0.0,21762.0,0.0,21762.0,47074.83,68836.83
RM_0041,North,CL_00488,Retail,TXN_0009195,2026-04-16,15687.91,7759.95,0.0,0.0,0.0,0.0,14853.51,0.0,30541.42,7759.95,38301.37
RM_0004,South,CL_00628,Retail,TXN_0013226,2026-05-19,0.0,0.0,0.0,7151.7,0.0,0.0,0.0,6764.92,0.0,13916.62,13916.62
RM_0027,North,CL_00864,Retail,TXN_0011424,2026-05-04,11854.05,0.0,19548.72,0.0,0.0,0.0,0.0,0.0,31402.77,0.0,31402.77
RM_0017,East,CL_00486,Ultra HNI,TXN_0010827,2026-06-03,20603.25,9169.88,15472.21,0.0,0.0,0.0,0.0,0.0,36075.46,9169.88,45245.34
RM_0015,West,CL_00155,HNI,TXN_0007989,2026-04-15,0.0,5482.44,9924.35,0.0,0.0,0.0,0.0,0.0,9924.35,5482.44,15406.79
RM_0008,South,CL_00323,Retail,TXN_0011505,2026-04-30,0.0,0.0,6364.36,0.0,6963.59,0.0,0.0,0.0,6364.36,6963.59,13327.95
RM_0041,North,CL_00496,HNI,TXN_0001179,2026-04-20,8760.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.11,0.0,8760.11
RM_0039,East,CL_00412,Retail,TXN_0004022,2026-04-14,0.0,15804.67,0.0,0.0,12103.17,0.0,15444.07,16747.79,15444.07,44655.63,60099.7
RM_0059,Central,CL_00389,HNI,TXN_0006175,2026-04-23,0.0,0.0,7522.9,0.0,6286.44,0.0,0.0,13933.12,7522.9,20219.56,27742.46
RM_0027,North,CL_00502,HNI,TXN_0012907,2026-05-27,21855.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21855.21,0.0,21855.21
RM_0053,North,CL_00782,Retail,TXN_0003623,2026-05-18,15123.26,0.0,0.0,0.0,0.0,0.0,19880.4,0.0,35003.66,0.0,35003.66
RM_0053,North,CL_00595,Ultra HNI,TXN_0009275,2026-06-19,14107.01,0.0,0.0,0.0,16036.81,21649.45,16571.62,0.0,52328.08,16036.81,68364.89
RM_0015,West,CL_00270,HNI,TXN_0002832,2026-05-09,0.0,18782.44,16248.82,7383.6,0.0,0.0,0.0,0.0,16248.82,26166.04,42414.86
RM_0033,West,CL_00044,HNI,TXN_0000647,2026-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16186.39,0.0,16186.39,16186.39
RM_0002,North,CL_00162,Retail,TXN_0003356,2026-05-11,0.0,0.0,9173.96,0.0,3601.19,21309.96,0.0,0.0,30483.92,3601.19,34085.11
RM_0057,West,CL_00369,Retail,TXN_0003173,2026-06-10,5423.0,0.0,0.0,0.0,881.42,0.0,0.0,0.0,5423.0,881.42,6304.42
RM_0041,North,CL_00589,HNI,TXN_0010967,2026-06-02,2078.29,16133.62,0.0,0.0,13236.83,0.0,0.0,0.0,2078.29,29370.45,31448.74
RM_0008,South,CL_00019,Retail,TXN_0013306,2026-05-07,0.0,0.0,0.0,17067.08,0.0,0.0,0.0,0.0,0.0,17067.08,17067.08
RM_0027,North,CL_00224,HNI,TXN_0004563,2026-04-11,0.0,0.0,0.0,0.0,7947.97,8592.61,961.01,11957.4,9553.62,19905.37,29458.99
RM_0004,South,CL_00560,Corporate,TXN_0007355,2026-05-07,0.0,5855.53,0.0,0.0,12355.26,16298.4,0.0,0.0,16298.4,18210.79,34509.19
RM_0001,East,CL_00791,Retail,TXN_0011794,2026-04-11,0.0,0.0,0.0,16169.69,17752.13,0.0,0.0,0.0,0.0,33921.82,33921.82
RM_0028,South,CL_00275,HNI,TXN_0003963,2026-05-03,6892.34,0.0,6899.31,14849.99,0.0,1720.28,0.0,0.0,15511.93,14849.99,30361.92
RM_0001,East,CL_00791,Retail,TXN_0010479,2026-05-05,11794.53,0.0,0.0,15709.18,0.0,0.0,0.0,20815.36,11794.53,36524.54,48319.07
RM_0021,North,CL_00311,Retail,TXN_0000870,2026-05-26,0.0,0.0,21563.08,0.0,0.0,0.0,0.0,0.0,21563.08,0.0,21563.08
RM_0043,Central,CL_00197,Ultra HNI,TXN_0012957,2026-05-28,0.0,0.0,0.0,0.0,0.0,18094.27,0.0,0.0,18094.27,0.0,18094.27
RM_0002,North,CL_00601,HNI,TXN_0003504,2026-06-11,0.0,0.0,0.0,6143.23,2228.08,0.0,0.0,3038.15,0.0,11409.46,11409.46
RM_0007,South,CL_00871,Retail,TXN_0011418,2026-06-06,7821.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7821.91,0.0,7821.91
RM_0053,North,CL_00136,HNI,TXN_0010995,2026-04-30,12902.47,0.0,0.0,7634.83,8015.76,0.0,18512.31,0.0,31414.78,15650.59,47065.37
RM_0039,East,CL_00310,HNI,TXN_0014532,2026-06-15,0.0,0.0,0.0,0.0,2256.81,0.0,0.0,0.0,0.0,2256.81,2256.81
RM_0017,East,CL_00401,HNI,TXN_0006353,2026-04-18,0.0,640.83,0.0,4086.2,0.0,0.0,0.0,17546.26,0.0,22273.29,22273.29
RM_0060,Central,CL_00652,Retail,TXN_0004664,2026-05-31,0.0,0.0,7800.19,0.0,0.0,0.0,0.0,11844.68,7800.19,11844.68,19644.87
RM_0043,Central,CL_00245,Corporate,TXN_0010215,2026-06-04,0.0,11278.82,0.0,0.0,17987.17,0.0,15094.76,0.0,15094.76,29265.99,44360.75
RM_0015,West,CL_00121,Retail,TXN_0004559,2026-04-29,9136.31,0.0,2632.14,0.0,14482.44,0.0,0.0,0.0,11768.45,14482.44,26250.89
RM_0052,West,CL_00385,Retail,TXN_0010434,2026-06-17,0.0,0.0,10254.23,20114.49,0.0,0.0,16438.36,0.0,26692.59,20114.49,46807.08
RM_0012,East,CL_00421,Ultra HNI,TXN_0004677,2026-04-28,0.0,0.0,6063.43,0.0,0.0,0.0,0.0,21462.84,6063.43,21462.84,27526.27
RM_0002,North,CL_00479,Corporate,TXN_0008650,2026-05-03,0.0,20433.05,0.0,0.0,0.0,0.0,0.0,12876.73,0.0,33309.78,33309.78
RM_0015,West,CL_00709,HNI,TXN_0009061,2026-05-21,2783.61,4460.74,0.0,10513.5,0.0,0.0,0.0,0.0,2783.61,14974.24,17757.85
RM_0007,South,CL_00897,Retail,TXN_0000673,2026-05-14,0.0,0.0,0.0,0.0,0.0,13451.6,8278.74,5745.18,21730.34,5745.18,27475.52
RM_0049,East,CL_00094,Retail,TXN_0012165,2026-06-12,0.0,0.0,0.0,0.0,0.0,11215.21,0.0,0.0,11215.21,0.0,11215.21
RM_0001,East,CL_00477,Ultra HNI,TXN_0010413,2026-04-06,0.0,0.0,11326.78,0.0,0.0,0.0,0.0,0.0,11326.78,0.0,11326.78
RM_0056,North,CL_00891,HNI,TXN_0003383,2026-04-22,0.0,0.0,0.0,1414.07,0.0,0.0,0.0,0.0,0.0,1414.07,1414.07
RM_0054,West,CL_00816,Retail,TXN_0010503,2026-04-12,11742.37,0.0,15168.1,0.0,0.0,0.0,0.0,0.0,26910.47,0.0,26910.47
RM_0001,East,CL_00283,HNI,TXN_0000403,2026-06-04,4193.21,0.0,0.0,4625.94,0.0,0.0,9019.16,0.0,13212.37,4625.94,17838.31
RM_0056,North,CL_00198,HNI,TXN_0008214,2026-04-05,0.0,18894.73,18838.43,0.0,0.0,0.0,17564.13,0.0,36402.56,18894.73,55297.29
RM_0033,West,CL_00588,Retail,TXN_0002402,2026-05-21,0.0,0.0,0.0,0.0,11096.01,5746.19,0.0,0.0,5746.19,11096.01,16842.2
RM_0027,North,CL_00600,Retail,TXN_0005089,2026-05-04,0.0,0.0,16950.02,0.0,0.0,7371.69,0.0,0.0,24321.71,0.0,24321.71
RM_0049,East,CL_00056,HNI,TXN_0014923,2026-04-05,0.0,19265.61,4888.7,0.0,0.0,20910.03,0.0,4332.73,25798.73,23598.34,49397.07
RM_0033,West,CL_00837,Retail,TXN_0003280,2026-05-24,0.0,534.42,16879.77,0.0,672.22,0.0,0.0,0.0,16879.77,1206.64,18086.41
RM_0052,West,CL_00631,HNI,TXN_0012944,2026-05-25,17588.44,0.0,0.0,0.0,21832.41,0.0,0.0,6613.76,17588.44,28446.17,46034.61
RM_0006,East,CL_00553,Retail,TXN_0000660,2026-05-02,17883.04,12863.11,0.0,19223.09,14244.7,0.0,0.0,0.0,17883.04,46330.9,64213.94
RM_0058,West,CL_00765,Retail,TXN_0014974,2026-05-23,18769.96,0.0,0.0,0.0,0.0,0.0,6343.74,2438.88,25113.7,2438.88,27552.58
RM_0043,Central,CL_00240,Retail,TXN_0008966,2026-04-29,0.0,9337.97,7148.54,0.0,0.0,0.0,0.0,0.0,7148.54,9337.97,16486.51
RM_0002,North,CL_00084,Ultra HNI,TXN_0003913,2026-04-17,0.0,3478.83,0.0,7072.08,0.0,0.0,17513.75,3923.19,17513.75,14474.1,31987.85
RM_0021,North,CL_00103,HNI,TXN_0010350,2026-06-15,2305.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.39,0.0,2305.39
RM_0033,West,CL_00690,HNI,TXN_0008942,2026-06-01,7220.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7220.02,0.0,7220.02
RM_0053,North,CL_00557,HNI,TXN_0004585,2026-06-18,0.0,15147.28,0.0,6873.5,0.0,0.0,0.0,12848.24,0.0,34869.02,34869.02
RM_0006,East,CL_00354,Ultra HNI,TXN_0014321,2026-05-04,0.0,12142.73,0.0,0.0,0.0,6434.82,0.0,0.0,6434.82,12142.73,18577.55
RM_0002,North,CL_00403,HNI,TXN_0002240,2026-04-08,17188.37,0.0,14626.75,0.0,0.0,0.0,0.0,0.0,31815.12,0.0,31815.12
RM_0028,South,CL_00533,Retail,TXN_0010959,2026-04-06,0.0,0.0,0.0,0.0,1987.14,0.0,19976.16,0.0,19976.16,1987.14,21963.3
RM_0049,East,CL_00114,HNI,TXN_0013897,2026-04-25,15659.32,0.0,0.0,0.0,4694.9,0.0,13483.97,16570.77,29143.29,21265.67,50408.96
RM_0004,South,CL_00560,Corporate,TXN_0009747,2026-06-06,0.0,0.0,0.0,0.0,21570.52,0.0,0.0,19216.14,0.0,40786.66,40786.66
RM_0058,West,CL_00575,HNI,TXN_0009976,2026-05-23,0.0,0.0,0.0,0.0,10458.18,0.0,11106.9,739.01,11106.9,11197.19,22304.09
RM_0004,South,CL_00504,HNI,TXN_0008506,2026-06-01,0.0,0.0,0.0,0.0,5866.79,0.0,19653.36,0.0,19653.36,5866.79,25520.15
RM_0028,South,CL_00772,Retail,TXN_0013047,2026-06-07,0.0,0.0,21805.32,0.0,0.0,0.0,0.0,4576.66,21805.32,4576.66,26381.98
RM_0001,East,CL_00554,Ultra HNI,TXN_0004987,2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.62,0.0,1115.62,1115.62
RM_0015,West,CL_00685,Retail,TXN_0010695,2026-06-18,0.0,0.0,0.0,13745.75,0.0,0.0,0.0,0.0,0.0,13745.75,13745.75
RM_0041,North,CL_00507,HNI,TXN_0014531,2026-05-24,0.0,0.0,6495.7,0.0,0.0,0.0,0.0,782.64,6495.7,782.64,7278.34
RM_0028,South,CL_00620,Retail,TXN_0006923,2026-04-10,19664.88,0.0,8305.47,8984.27,0.0,0.0,0.0,0.0,27970.35,8984.27,36954.62
RM_0044,South,CL_00357,Retail,TXN_0003247,2026-06-07,0.0,0.0,0.0,0.0,0.0,0.0,4441.89,0.0,4441.89,0.0,4441.89
RM_0049,East,CL_00440,Retail,TXN_0008293,2026-04-16,0.0,15625.21,0.0,0.0,0.0,0.0,18007.91,0.0,18007.91,15625.21,33633.12
RM_0041,North,CL_00617,Retail,TXN_0009263,2026-04-08,0.0,20681.06,11402.28,0.0,0.0,0.0,19140.6,0.0,30542.88,20681.06,51223.94
RM_0027,North,CL_00371,Retail,TXN_0008476,2026-06-15,0.0,16161.57,9273.08,0.0,0.0,0.0,0.0,12017.79,9273.08,28179.36,37452.44
RM_0021,North,CL_00697,Retail,TXN_0006119,2026-04-14,0.0,0.0,0.0,3010.73,8101.58,0.0,0.0,7560.92,0.0,18673.23,18673.23
RM_0015,West,CL_00813,HNI,TXN_0003769,2026-04-29,0.0,0.0,0.0,0.0,6967.22,17380.54,0.0,0.0,17380.54,6967.22,24347.76
RM_0056,North,CL_00545,Retail,TXN_0003867,2026-05-10,15436.34,0.0,0.0,1037.0,0.0,9654.05,0.0,0.0,25090.39,1037.0,26127.39
RM_0058,West,CL_00124,HNI,TXN_0002116,2026-06-14,0.0,0.0,0.0,1859.04,0.0,0.0,0.0,0.0,0.0,1859.04,1859.04
RM_0049,East,CL_00358,Retail,TXN_0005683,2026-05-09,0.0,0.0,0.0,0.0,16921.97,0.0,0.0,0.0,0.0,16921.97,16921.97
RM_0021,North,CL_00127,Retail,TXN_0006553,2026-05-24,1118.62,0.0,9146.18,0.0,0.0,0.0,0.0,0.0,10264.8,0.0,10264.8
RM_0031,North,CL_00203,Ultra HNI,TXN_0001280,2026-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13743.25,0.0,13743.25,13743.25
RM_0060,Central,CL_00700,Retail,TXN_0011848,2026-04-19,5567.13,0.0,0.0,0.0,0.0,5951.08,21124.37,0.0,32642.58,0.0,32642.58
RM_0010,Central,CL_00085,HNI,TXN_0007444,2026-06-06,5655.03,0.0,10493.44,0.0,0.0,0.0,8865.88,0.0,25014.35,0.0,25014.35
RM_0047,Central,CL_00225,Retail,TXN_0008724,2026-05-20,0.0,3856.54,11419.91,0.0,10061.11,0.0,0.0,18994.84,11419.91,32912.49,44332.4
RM_0011,Central,CL_00782,Retail,TXN_0011466,2026-05-02,20867.0,0.0,0.0,6373.16,0.0,0.0,0.0,16533.27,20867.0,22906.43,43773.43
RM_0002,North,CL_00213,Ultra HNI,TXN_0012176,2026-04-15,0.0,0.0,17460.24,0.0,1367.81,0.0,0.0,0.0,17460.24,1367.81,18828.05
RM_0001,East,CL_00390,Retail,TXN_0010405,2026-05-21,0.0,0.0,0.0,0.0,8095.54,0.0,6783.89,0.0,6783.89,8095.54,14879.43
RM_0028,South,CL_00143,Retail,TXN_0011556,2026-04-25,0.0,9419.97,0.0,0.0,10824.84,0.0,0.0,0.0,0.0,20244.81,20244.81
RM_0053,North,CL_00200,Retail,TXN_0012481,2026-06-10,0.0,0.0,0.0,4939.68,11640.02,9983.75,0.0,0.0,9983.75,16579.7,26563.45
RM_0028,South,CL_00524,Corporate,TXN_0007973,2026-04-19,14726.24,15203.19,12059.42,9002.61,0.0,0.0,0.0,0.0,26785.66,24205.8,50991.46
RM_0028,South,CL_00288,Ultra HNI,TXN_0004385,2026-06-17,1827.52,0.0,0.0,6577.69,15890.93,0.0,0.0,0.0,1827.52,22468.62,24296.14
RM_0053,North,CL_00199,Retail,TXN_0001079,2026-05-21,0.0,3919.02,8032.81,0.0,4446.69,4128.62,0.0,0.0,12161.43,8365.71,20527.14
RM_0041,North,CL_00589,HNI,TXN_0012843,2026-06-15,0.0,0.0,0.0,0.0,16096.97,0.0,18937.15,0.0,18937.15,16096.97,35034.12
RM_0056,North,CL_00236,HNI,TXN_0008888,2026-06-19,798.15,0.0,0.0,0.0,0.0,7822.1,9868.76,0.0,18489.01,0.0,18489.01
RM_0033,West,CL_00190,Retail,TXN_0011835,2026-06-02,0.0,0.0,0.0,0.0,13418.64,0.0,0.0,0.0,0.0,13418.64,13418.64
RM_0008,South,CL_00722,Retail,TXN_0014900,2026-05-01,0.0,0.0,0.0,0.0,0.0,16860.52,0.0,2778.43,16860.52,2778.43,19638.95
RM_0010,Central,CL_00788,Retail,TXN_0008958,2026-06-11,0.0,0.0,9211.55,0.0,0.0,0.0,0.0,0.0,9211.55,0.0,9584.17
RM_0015,West,CL_00621,Retail,TXN_0010892,2026-05-04,0.0,5962.25,0.0,0.0,0.0,0.0,0.0,20223.32,0.0,26185.57,26185.57
RM_0002,North,CL_00535,Retail,TXN_0004346,2026-04-15,0.0,0.0,0.0,8239.55,5435.58,10728.42,20110.68,0.0,30839.1,13675.13,44514.23
RM_0012,East,CL_00593,Corporate,TXN_0007520,2026-05-01,1242.05,0.0,0.0,3604.0,11801.76,0.0,0.0,0.0,1242.05,15405.76,16647.81
RM_0057,West,CL_00329,HNI,TXN_0000131,2026-06-17,0.0,0.0,0.0,11072.05,0.0,4120.57,0.0,638.04,4120.57,11710.09,15830.66
RM_0060,Central,CL_00344,Retail,TXN_0012395,2026-06-04,0.0,0.0,0.0,0.0,0.0,19796.03,10105.88,0.0,29901.91,0.0,29901.91
RM_0043,Central,CL_00033,Retail,TXN_0014121,2026-05-09,0.0,0.0,0.0,0.0,0.0,0.0,10510.8,0.0,10510.8,0.0,10510.8
RM_0028,South,CL_00527,Retail,TXN_0000230,2026-04-11,0.0,0.0,9904.13,11621.46,0.0,0.0,2640.93,0.0,12545.06,11621.46,24166.52
RM_0057,West,CL_00752,Retail,TXN_0006991,2026-05-15,0.0,10207.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10207.41,10207.41
RM_0027,North,CL_00110,Retail,TXN_0007027,2026-05-07,0.0,0.0,16510.97,2876.95,0.0,3563.43,11052.72,0.0,31127.12,2876.95,34004.07
RM_0033,West,CL_00424,HNI,TXN_0014686,2026-05-25,0.0,21817.39,0.0,0.0,0.0,0.0,17859.98,0.0,17859.98,21817.39,39677.37
RM_0035,North,CL_00663,Retail,TXN_0007739,2026-04-24,0.0,16560.21,3115.08,0.0,0.0,0.0,0.0,7852.34,3115.08,24412.55,27527.63
RM_0022,North,CL_00580,HNI,TXN_0011593,2026-05-26,0.0,0.0,0.0,20950.26,0.0,9783.56,0.0,0.0,9783.56,20950.26,30733.82
RM_0015,West,CL_00813,HNI,TXN_0013597,2026-05-27,0.0,13654.75,9773.29,0.0,0.0,10653.11,9554.55,0.0,29980.95,13654.75,43635.7
RM_0006,East,CL_00774,Retail,TXN_0008632,2026-06-16,0.0,0.0,9188.39,0.0,14565.06,21369.5,0.0,18213.75,30557.89,32778.81,63336.7
RM_0039,East,CL_00802,HNI,TXN_0010233,2026-05-12,0.0,0.0,5156.18,0.0,12522.17,0.0,0.0,0.0,5156.18,12522.17,17678.35
RM_0058,West,CL_00597,Retail,TXN_0002967,2026-06-18,19590.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19590.74,0.0,19590.74
RM_0002,North,CL_00055,Retail,TXN_0007548,2026-04-18,0.0,20793.31,6010.43,0.0,0.0,0.0,0.0,11270.55,6010.43,32063.86,38074.29
RM_0033,West,CL_00843,Retail,TXN_0013026,2026-04-27,9489.26,0.0,0.0,0.0,17412.48,0.0,21220.44,0.0,30709.7,17412.48,48122.18
RM_0057,West,CL_00440,Retail,TXN_0002437,2026-04-11,6496.77,21448.44,17188.22,11793.33,0.0,0.0,0.0,0.0,23684.99,33241.77,56926.76
RM_0002,North,CL_00403,HNI,TXN_0003628,2026-05-17,0.0,0.0,0.0,4271.24,11114.49,0.0,0.0,0.0,0.0,15385.73,15385.73
RM_0041,North,CL_00778,Retail,TXN_0009408,2026-05-17,0.0,0.0,0.0,0.0,0.0,0.0,3938.85,0.0,3938.85,0.0,3938.85
RM_0022,North,CL_00899,Retail,TXN_0007875,2026-05-27,20474.01,0.0,10312.93,0.0,0.0,0.0,0.0,0.0,30786.94,0.0,30786.94
RM_0015,West,CL_00435,HNI,TXN_0009552,2026-06-09,0.0,12695.91,0.0,0.0,0.0,0.0,16366.88,21266.38,16366.88,33962.29,50329.17
RM_0049,East,CL_00114,HNI,TXN_0006745,2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,2823.6,0.0,2823.6,0.0,2823.6
RM_0006,East,CL_00825,Retail,TXN_0003324,2026-05-09,0.0,0.0,0.0,4664.96,0.0,0.0,0.0,19726.97,0.0,24391.93,24391.93
RM_0008,South,CL_00023,HNI,TXN_0007828,2026-05-16,0.0,0.0,0.0,0.0,14108.28,0.0,15317.22,0.0,15317.22,14108.28,29425.5
RM_0033,West,CL_00179,HNI,TXN_0009358,2026-05-09,4614.65,0.0,0.0,0.0,0.0,16541.11,17296.92,0.0,38452.68,0.0,38452.68
RM_0028,South,CL_00163,Retail,TXN_0013745,2026-04-28,6331.07,1198.72,0.0,0.0,0.0,0.0,0.0,0.0,6331.07,1198.72,7529.79
RM_0047,,CL_00538,HNI,TXN_0003452,2026-06-08,0.0,12975.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12975.86,12975.86
RM_0002,North,CL_00433,Retail,TXN_0002275,2026-05-11,0.0,15164.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15164.15,15164.15
RM_0027,North,CL_00484,Retail,TXN_0008468,2026-04-11,0.0,0.0,0.0,0.0,8205.7,0.0,12754.53,0.0,12754.53,8205.7,20960.23
RM_0002,North,CL_00581,HNI,TXN_0004252,2026-05-21,0.0,0.0,0.0,0.0,13578.9,0.0,0.0,13502.55,0.0,27081.45,27081.45
RM_0056,North,CL_00891,HNI,TXN_0010193,2026-04-11,20311.46,0.0,0.0,0.0,19448.05,1317.65,0.0,0.0,21629.11,19448.05,41077.16
RM_0027,North,CL_00042,Ultra HNI,TXN_0014029,2026-04-27,0.0,11811.26,0.0,0.0,6725.47,0.0,19639.87,0.0,19639.87,18536.73,38176.6
RM_0053,North,CL_00585,Corporate,TXN_0006422,2026-04-13,20379.69,2691.11,14066.47,14364.58,0.0,0.0,0.0,0.0,34446.16,17055.69,51501.85
RM_0040,Central,CL_00571,HNI,TXN_0002351,2026-06-15,0.0,0.0,0.0,15583.54,0.0,0.0,0.0,10735.99,0.0,26319.53,26319.53
RM_0001,East,CL_00762,HNI,TXN_0008392,2026-04-15,0.0,8800.92,0.0,12685.89,0.0,0.0,0.0,582.17,0.0,22068.98,22068.98
RM_0002,North,CL_00398,Retail,TXN_0001635,2026-05-31,641.55,18666.51,0.0,0.0,0.0,10646.63,0.0,13769.43,11288.18,32435.94,43724.12
RM_0040,Central,CL_00052,Ultra HNI,TXN_0010319,2026-04-28,0.0,0.0,10863.46,0.0,0.0,0.0,0.0,6523.67,10863.46,6523.67,17387.13
RM_0028,South,CL_00776,HNI,TXN_0001707,2026-05-13,0.0,0.0,9809.68,15735.99,0.0,0.0,0.0,0.0,9809.68,15735.99,25545.67
RM_0054,West,CL_00290,Retail,TXN_0009855,2026-04-07,6581.32,6334.87,0.0,0.0,7131.04,21213.94,0.0,0.0,27795.26,13465.91,41261.17
RM_0027,North,CL_00272,HNI,TXN_0013206,2026-05-19,0.0,0.0,0.0,5560.23,0.0,0.0,0.0,0.0,0.0,5560.23,5560.23
RM_0039,East,CL_00771,Retail,TXN_0007009,2026-05-31,11884.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11884.83,0.0,11884.83
RM_0002,North,CL_00335,HNI,TXN_0002074,2026-05-03,10730.03,0.0,0.0,0.0,0.0,0.0,10041.98,0.0,20772.01,0.0,20772.01
RM_0028,South,CL_00009,Ultra HNI,TXN_0011212,2026-04-28,0.0,0.0,0.0,0.0,12799.45,15037.94,0.0,11871.42,15037.94,24670.87,39708.81
RM_0058,West,CL_00509,Retail,TXN_0006325,2026-04-30,0.0,6816.97,0.0,2021.29,0.0,4847.1,0.0,12560.47,4847.1,21398.73,26245.83
RM_0052,West,CL_00870,HNI,TXN_0009042,2026-06-05,0.0,21004.45,0.0,0.0,0.0,0.0,1018.22,0.0,1018.22,21004.45,22022.67
RM_0017,East,CL_00070,Retail,TXN_0002501,2026-06-15,0.0,0.0,11075.95,4163.68,0.0,1403.83,0.0,0.0,12479.78,4163.68,16643.46
